frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,video_id,source_file,source_fps,processed_fps,frame_step
13,0.13,1,-0.7890132293894766,0.026803011610107962,0.38102507411901276,-0.3920795851960895,-0.0023736701563816924,-0.5824131518935003,-0.384763267658486,0.0023736701563816924,0.01424911123545343,-0.03713267692118316,-4.12738327347754,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
14,0.14,1,-0.7893063525116606,0.026657329511151347,0.38159111075575763,-0.3919122844522582,-0.00239704469488184,-0.5820219506534091,-0.38485376915092245,0.00239704469488184,0.014083804761523815,-0.03699738106553377,-4.141986968854354,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
15,0.15,1,-0.7895428098957136,0.02654630654835724,0.38189924936031455,-0.3918282022527185,-0.0024298981436473637,-0.5817695500454723,-0.3849415685333583,0.0024298981436473637,0.013844804914136206,-0.03675801177112687,-4.147345814085169,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
16,0.16,1,-0.7895074574740353,0.026546650053769733,0.3820899390901265,-0.39176801335061,-0.0024983356992509128,-0.5817177781704552,-0.38490960692362514,0.0024983356992509128,0.013471671326441384,-0.03666046073933062,-4.154619934921065,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
17,0.17,1,-0.7891005537940341,0.026521662691514004,0.38225180328368175,-0.3916293845327178,-0.0026137263178430408,-0.5816825766398642,-0.3847360918784126,0.0026137263178430408,0.012917088194462675,-0.03669293999613252,-4.161118934475895,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
18,0.18,1,-0.7882351984882825,0.026379107042353463,0.3826058801358337,-0.3916813484352078,-0.002743721536345299,-0.5820702752804676,-0.38451247996037896,0.002743721536345299,0.012332883089525152,-0.03647110352730476,-4.159436357264038,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
19,0.19,1,-0.7875019129499392,0.02625579661518722,0.3829416447281692,-0.3919698761083814,-0.0028581122885526977,-0.5822782628737888,-0.3844053308143778,0.0028581122885526977,0.0117835234145672,-0.036315105236043824,-4.164038538423973,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
20,0.2,1,-0.7867394803950387,0.026083580613851225,0.3832410231081815,-0.3923590548404994,-0.0030498489740138656,-0.582604492553903,-0.3843383182072289,0.0030498489740138656,0.011311166469319725,-0.03605729059001101,-4.161706315654347,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
21,0.21,1,-0.7867941744044276,0.026075089999944942,0.3833363180515895,-0.39277836326508736,-0.003145935975034714,-0.5823359609158086,-0.38449914922319,0.003145935975034714,0.01115478254799284,-0.03637105637324883,-4.175909112430522,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
22,0.22,1,-0.7868631021673063,0.025962150041325634,0.3834693762227674,-0.39322515057316637,-0.0032426906183112758,-0.5822623333757884,-0.38470870089971565,0.0032426906183112758,0.011113762647848613,-0.03668896616408903,-4.19517174441592,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
23,0.23,1,-0.7871380712910122,0.025898190143817272,0.3837212147819902,-0.3936117969098173,-0.0032833108205838324,-0.5824843697047657,-0.3849505593523374,0.0032833108205838324,0.011146139067957977,-0.037116064383592606,-4.218035579671789,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
24,0.24,1,-0.7876096567621056,0.025853379572404665,0.38408851475570377,-0.39393278789174413,-0.003291821605214033,-0.5829988826224469,-0.3852296883604817,0.003291821605214033,0.011147723393194982,-0.03748203309307852,-4.237014228960741,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
25,0.25,1,-0.787793562840277,0.025867704967696373,0.3843053689721742,-0.394080770684923,-0.003291725377164821,-0.5832913356496761,-0.38533554285250116,0.003291725377164821,0.01111974612861691,-0.03796735417822951,-4.260988544964383,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
26,0.26,1,-0.7880775563245724,0.02593278061717948,0.38444175666013747,-0.3941458814180828,-0.0032987670901336087,-0.5833505175435608,-0.38543021904182523,0.0032987670901336087,0.011065081816026315,-0.03835265645774665,-4.284692410117962,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
27,0.27,1,-0.788497301777732,0.02615459216622676,0.384719748695352,-0.3942779628006901,-0.003259467042425651,-0.5829691025675047,-0.38554022413739847,0.003259467042425651,0.010791443359709435,-0.03868984416443527,-4.291927630446502,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
28,0.28,1,-0.7890104403051064,0.026220994249011663,0.3849061533352846,-0.39449717153412506,-0.003255372773005774,-0.5824022871264378,-0.38576220586340654,0.003255372773005774,0.010765686502785579,-0.038882873680295596,-4.309287643812289,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
29,0.29,1,-0.7893693680516726,0.026323460037702452,0.384772633147283,-0.3950188836633036,-0.0032690114075571586,-0.5817637085495213,-0.3860215972257579,0.0032690114075571586,0.010684544658372262,-0.03904524092039381,-4.325039865580315,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
30,0.3,1,-0.7896571467693125,0.026505590899894467,0.38447085682214255,-0.3961407629947456,-0.003344137668562029,-0.5811911974977472,-0.3864307729547212,0.003344137668562029,0.01061715857862064,-0.0391972386828049,-4.341296224264214,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
31,0.31,1,-0.7896757715661196,0.02675354084425215,0.38398449905705667,-0.39777147555571696,-0.0035315723111093724,-0.5806795030912558,-0.3868979020925281,0.0035315723111093724,0.010813708415254584,-0.03936657508295099,-4.357798178867262,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
32,0.32,1,-0.7895044776480763,0.026973093771354244,0.3837182053205575,-0.4004919918531869,-0.003781731939158218,-0.5797027378426233,-0.3876744585766363,0.003781731939158218,0.010831766227326447,-0.03978447822668378,-4.392497343515468,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
33,0.33,1,-0.7889885681632176,0.027035067481821357,0.3832086457000625,-0.403061114791492,-0.004150583543433354,-0.578960960550586,-0.3883382051576294,0.004150583543433354,0.01068125717587755,-0.039929183496765684,-4.399766929648978,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
34,0.34,1,-0.7884793501882614,0.027206830400893445,0.3827252228871545,-0.404726011195029,-0.0046006811723383395,-0.5782517624070782,-0.38866617699413236,0.0046006811723383395,0.010711614743931225,-0.04016284437196535,-4.417572950893818,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
35,0.35,1,-0.7879628162416425,0.027538432252745916,0.38227487136820837,-0.40648579443808364,-0.005377112644117307,-0.5777509693804841,-0.38897005947566016,0.005377112644117307,0.01079177671585173,-0.040370475921689596,-4.428516405002576,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
36,0.36,1,-0.7873019391492921,0.027767702863754077,0.3818576141830801,-0.40848329498305486,-0.006088057334159504,-0.5771278579021528,-0.389339177089531,0.006088057334159504,0.010994025812509495,-0.04041183912754976,-4.439018557536528,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
37,0.37,1,-0.7867958648032727,0.027833579872108875,0.3814247666607,-0.4094416834249675,-0.0073151766314895235,-0.5766649851301009,-0.3894679894520438,0.0073151766314895235,0.011040539327766026,-0.04044659006156288,-4.440166595163204,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
38,0.38,1,-0.7865233923944328,0.02791020534574249,0.3811688709907788,-0.4102380493211977,-0.008798245009681691,-0.576404057133713,-0.38961707878996266,0.008798245009681691,0.011038465278097789,-0.04046382440489824,-4.440855482995467,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
39,0.39,1,-0.7864611283663029,0.027991259007709365,0.3810084364285933,-0.4109429754191571,-0.011363132460004102,-0.5761940506881793,-0.3898042815925835,0.011363132460004102,0.010943219778110183,-0.040557371866589656,-4.440708374355326,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
40,0.4,1,-0.786096495456243,0.028242285272187525,0.3809544091491399,-0.4116722314414608,-0.013612023199082626,-0.5741838754647972,-0.38984214720850546,0.013612023199082626,0.01062636309966954,-0.040598997644608885,-4.436029543964544,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
41,0.41,1,-0.7857325129597394,0.028348935781279488,0.38079646245926496,-0.41213040806478984,-0.01596465773146523,-0.5736611684118305,-0.3898379950810833,0.01596465773146523,0.010561956706129012,-0.04091980685543715,-4.453007529455682,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
42,0.42,1,-0.7850941789294605,0.028438233470403727,0.3806376973855242,-0.4126264709950127,-0.018367138368625045,-0.572461165841839,-0.3897608054846898,0.018367138368625045,0.010518579068065276,-0.04119702652082868,-4.463200550612902,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
43,0.43,1,-0.7844709219932452,0.02854896510909028,0.38058273164726764,-0.41323346659586574,-0.020874821594131645,-0.5708067354701287,-0.3897184744933402,0.020874821594131645,0.010480247418692272,-0.041035347898083746,-4.436735936329702,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
44,0.44,1,-0.783628212426505,0.028665083918167165,0.3805557574121643,-0.41433484391128955,-0.02300146495915378,-0.5704732335668591,-0.3897659908065425,0.02300146495915378,0.010477203249873926,-0.04102790572702519,-4.43722218693972,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
45,0.45,1,-0.78259982973552,0.02915669219314405,0.3807359802541086,-0.41546820788743943,-0.024971223755933417,-0.5690209023356145,-0.3896371151432718,0.024971223755933417,0.010493444623620068,-0.04096357808293708,-4.430357116586012,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
46,0.46,1,-0.7819215127872194,0.029250174799431417,0.3808126113995643,-0.4158698494426351,-0.027300360437889488,-0.5677381686508711,-0.38951372914347443,0.027300360437889488,0.010508743272912563,-0.04110865537752969,-4.441860443362009,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
47,0.47,1,-0.781691464068265,0.02927664823639917,0.38093512737586377,-0.4160259430786441,-0.030407013429654302,-0.5662101575683608,-0.38948025297016997,0.030407013429654302,0.010530141384046558,-0.04142304622379965,-4.4637733613264,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
48,0.48,1,-0.7815520693227983,0.029331476379339756,0.3811512818540529,-0.41643044565556503,-0.03270421716790274,-0.5651718338519867,-0.38955034619967455,0.03270421716790274,0.010573392007258056,-0.041949354964426776,-4.5015991251887595,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
49,0.49,1,-0.7814526445837486,0.029567003813890963,0.3814205075767463,-0.41725423376318166,-0.033885071654982786,-0.5647646952683993,-0.3897132915110131,0.033885071654982786,0.010595014322490158,-0.04261738112386061,-4.547093984239878,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
50,0.5,1,-0.7811972235891651,0.029565076958006267,0.38157297106325083,-0.41744347424559214,-0.03645207405464519,-0.5635815624232237,-0.38969187362558366,0.03645207405464519,0.010617274755884138,-0.04280662027781443,-4.554075382939572,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
51,0.51,1,-0.7808991436109731,0.029472487824629537,0.38165693582154714,-0.41745958927018806,-0.039040144602257604,-0.5632660250442991,-0.3896287483521772,0.039040144602257604,0.010673454792735215,-0.04304292659972128,-4.571718994241094,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
52,0.52,1,-0.7806301791386485,0.029464958909891013,0.3817184977175616,-0.41769446437183355,-0.0406942090853484,-0.5632576371377367,-0.3896198948668637,0.0406942090853484,0.010708410061123793,-0.04336130218730923,-4.600166705727536,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
53,0.53,1,-0.7803949667999182,0.029394478507331658,0.38176022669164933,-0.41767893127093997,-0.04264657309128425,-0.5631286727426554,-0.38955980652117544,0.04264657309128425,0.010753598509665523,-0.04350061742848175,-4.612384149852792,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
54,0.54,1,-0.780350150612154,0.02937408393742718,0.3818093525163155,-0.41773978919190574,-0.043874038677508276,-0.5626549674610425,-0.3895719519555442,0.043874038677508276,0.010844822748980073,-0.043640768088958275,-4.625869200923257,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
55,0.55,1,-0.7803372227313762,0.02930421696855819,0.3818709241791864,-0.41773967326308253,-0.04524682057644562,-0.5626749571152926,-0.38959089300863353,0.04524682057644562,0.01099577569472622,-0.0436823759256779,-4.627855568688239,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
56,0.56,1,-0.7805091403303821,0.029232090050818633,0.3819133019424746,-0.41772246685679204,-0.04666308399768396,-0.5625781011632377,-0.38966650571211847,0.04666308399768396,0.01119361635490257,-0.043764615586248265,-4.633853370136284,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
57,0.57,1,-0.7805777080382841,0.02924912641497757,0.3819969458207949,-0.4179234782194228,-0.046774099768887856,-0.5623765736310546,-0.38975068661424306,0.046774099768887856,0.011292387210236097,-0.04371884075028436,-4.628186302659973,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
58,0.58,1,-0.7806659660679921,0.029477708566862833,0.382111276653413,-0.41841460271632447,-0.04644195552995803,-0.5625940078185356,-0.3898676200724846,0.04644195552995803,0.01135655389190962,-0.04375543128384259,-4.629988971330932,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
59,0.59,1,-0.7805583748284044,0.029740211064257924,0.38226022405819965,-0.41917027775448595,-0.046027614203076994,-0.5629182123592462,-0.38999614717287745,0.046027614203076994,0.011381521499205939,-0.04375255724684888,-4.632780242462219,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
60,0.6,1,-0.7802226477356959,0.029793207365969965,0.38246311219619117,-0.4198773231059778,-0.04598851844162288,-0.5637484458979507,-0.3901022544919013,0.04598851844162288,0.011396539054648767,-0.04373856081691258,-4.634643628255301,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
61,0.61,1,-0.7799291394193194,0.02988641421142611,0.3826300491657556,-0.4202969779886309,-0.04621015992735389,-0.5646469731404303,-0.3901132343988414,0.04621015992735389,0.011358171563015728,-0.04362090721260889,-4.624412605696291,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
62,0.62,1,-0.7796364051911764,0.0299174615863631,0.38272616518148095,-0.42063503628156973,-0.046244674683917845,-0.565312849295146,-0.39011799329546104,0.046244674683917845,0.011358228881446567,-0.043566483994412,-4.621481837396759,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
63,0.63,1,-0.7793803966033019,0.029937927491066604,0.3828512763161853,-0.42098451610625465,-0.04614376536414239,-0.5658064184123113,-0.3901423284061633,0.04614376536414239,0.011394692827646335,-0.04355211881227061,-4.620940032282297,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
64,0.64,1,-0.7791773199457719,0.02990148050248755,0.3829654359184692,-0.4212072828387817,-0.04615666000381572,-0.5662353810454823,-0.39016104076068875,0.04615666000381572,0.011389301468869717,-0.04345845280250236,-4.614627088456107,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
65,0.65,1,-0.7790788283204566,0.029723256386688008,0.3829931972585823,-0.4212502017324427,-0.046304747949966495,-0.5663491835083827,-0.39020192455540376,0.046304747949966495,0.011395167138679238,-0.04350963195478106,-4.620910336012718,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
66,0.66,1,-0.7790651550613134,0.029345719258179588,0.3830117473405437,-0.4211564667199626,-0.046822785356269145,-0.5663684292964939,-0.3902919675076988,0.046822785356269145,0.011358183635037,-0.04348917484479029,-4.622584158049114,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
67,0.67,1,-0.7790865074377138,0.02869390916719838,0.3830419279353638,-0.4207686321309279,-0.04765653615514347,-0.5661251837848493,-0.3903870768004811,0.04765653615514347,0.0113481751832293,-0.043548834397814436,-4.630993650933564,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
68,0.68,1,-0.7791481881280533,0.027902022160502485,0.38306221072037727,-0.42022173663836904,-0.048868177430328036,-0.5660052853192798,-0.3904893008686399,0.048868177430328036,0.01131361072377144,-0.04355013296267479,-4.634469804825329,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
69,0.69,1,-0.7791360695685556,0.027324999147007135,0.3830944981106711,-0.4198467331845341,-0.049319603323788,-0.5654849004982644,-0.3905526012020275,0.049319603323788,0.011274353351090779,-0.043693518474416465,-4.644803886305357,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
70,0.7,1,-0.7791141146938616,0.026956782303980447,0.3831124752433605,-0.419406155531887,-0.04972491093409655,-0.564635320926814,-0.3905211626405894,0.04972491093409655,0.011280598408663925,-0.043830323208602744,-4.655331578482202,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
71,0.71,1,-0.7791043801233389,0.026512985633194444,0.38312058418056544,-0.41878204498748756,-0.050171017392764895,-0.5640091212943331,-0.3904578131592107,0.050171017392764895,0.011449640335238985,-0.043926899406460156,-4.661437698985669,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
72,0.72,1,-0.7790813546178572,0.02629145465044497,0.3831438615215621,-0.4185431636997508,-0.05046077080958339,-0.5633931842073033,-0.390444354555721,0.05046077080958339,0.011408192079843414,-0.043974151915231165,-4.6649513295950245,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
73,0.73,1,-0.7790088536819813,0.02555309740768994,0.3832727215036083,-0.41777366848531927,-0.05117944455439217,-0.5634322634993707,-0.3904098082532035,0.05117944455439217,0.011535941214256887,-0.04404101522426104,-4.665759967913778,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
74,0.74,1,-0.7789639038409278,0.025267240264996025,0.3835852869489791,-0.41805291821331975,-0.0511483997214797,-0.5630097903455401,-0.39058319392975055,0.0511483997214797,0.011482704933180512,-0.0439912097471934,-4.659608753672916,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
75,0.75,1,-0.7789933492755883,0.024740734103122324,0.38372079309752305,-0.4173321073101283,-0.05189278286718096,-0.5629016250776091,-0.39052824082753146,0.05189278286718096,0.011906223745602035,-0.044020198430004674,-4.649381324522498,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
76,0.76,1,-0.7789982713315622,0.024365832429837076,0.3838982984619103,-0.41698333303398893,-0.05232700422078573,-0.5627660394377619,-0.39053859064523805,0.05232700422078573,0.012179756228965295,-0.04401273260176087,-4.645458994872641,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
77,0.77,1,-0.7791033544275952,0.023585637430843093,0.38402289281055524,-0.4161826004660352,-0.053251133641965966,-0.5625482818495476,-0.3905667724875958,0.053251133641965966,0.012483084946325107,-0.04394278785606331,-4.635058619121993,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
78,0.78,1,-0.7791048231270272,0.02281601053489427,0.3840198419199571,-0.41552488185620234,-0.054058620920993235,-0.562252214549535,-0.3906045648161118,0.054058620920993235,0.012522737243209769,-0.04388719930222029,-4.636741282295224,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
79,0.79,1,-0.7795311846801455,0.021832396669577897,0.3838182260175089,-0.4149769585106666,-0.05471772161328559,-0.5618991128399994,-0.390891915507078,0.05471772161328559,0.012455510546731776,-0.0438432615973327,-4.641712093712455,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
80,0.8,1,-0.7795440832407331,0.0212857452689567,0.38369482554272677,-0.41440828612576014,-0.05422772378709956,-0.5620642333653963,-0.3908888746991788,0.05422772378709956,0.012562808859610525,-0.04370268632683146,-4.627905850096947,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
81,0.81,1,-0.7795474011230201,0.021088495297814397,0.38314576587734595,-0.41426486328607687,-0.0531506955453128,-0.5622137314821826,-0.3909079230370942,0.0531506955453128,0.01255572168543517,-0.04361611493238544,-4.616555403523162,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
82,0.82,1,-0.7795899498236795,0.02100060728360978,0.3826447192619673,-0.41429445016046407,-0.05172083328947983,-0.5623319390150239,-0.39096126423351124,0.05172083328947983,0.01249687985650266,-0.04366987679407935,-4.609347514127684,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
83,0.83,1,-0.7796223613553146,0.021232549582373594,0.3823538848901943,-0.4144152070914743,-0.04983830538564703,-0.5627780529993363,-0.39093500628813843,0.04983830538564703,0.012612114763079926,-0.04402698708327335,-4.6055646143706035,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
84,0.84,1,-0.7795575915207866,0.021605175970827565,0.382086403099726,-0.4145098978403545,-0.048080881907945704,-0.5629745752939869,-0.39082077113010455,0.048080881907945704,0.012762762884558482,-0.04436256006338784,-4.598650643596361,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
85,0.85,1,-0.7793795161500763,0.021661158397747435,0.3819272030944175,-0.41434034771316686,-0.046909399308043394,-0.5629474279707647,-0.3906862351551652,0.046909399308043394,0.01281566376582856,-0.044506732506954284,-4.5921462021459405,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
86,0.86,1,-0.7792990947648138,0.02106047519051275,0.3818062749234263,-0.4133542562553184,-0.047116669523120346,-0.5629617195343215,-0.39053095860987314,0.047116669523120346,0.012988680262777904,-0.044856638555971114,-4.58755245474072,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
87,0.87,1,-0.7791437457239121,0.020650907741833813,0.38186214050419237,-0.41314117851393267,-0.046500970004845536,-0.5627675630990733,-0.390544672165337,0.046500970004845536,0.012763696472380032,-0.044870589769483174,-4.583372414310387,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
88,0.88,1,-0.7791085301378288,0.02031314704923163,0.38199880009144793,-0.4133956595101531,-0.045466178891117266,-0.5623380277393768,-0.39073034753291674,0.045466178891117266,0.012182728441580509,-0.04477668579186946,-4.5765703900324795,2026-01-08_10-25-28,2026-01-08 10-25-28.mp4,100.0,100.0,1
