frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,video_id,source_file,source_fps,processed_fps,frame_step
29,0.29,1,-0.7337972894811804,0.010204589808551863,0.3364064434029966,-0.3977029456634983,-0.005138094402021324,-0.5849753661520363,-0.37376521511204225,0.005138094402021324,0.027381074551997554,-0.0590363886638022,-3.3903783024516714,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
30,0.3,1,-0.7362313344228846,0.012541271932502722,0.3330711714006623,-0.39483217151849376,-0.005942009589782311,-0.5894885564768859,-0.3728407446696252,0.005942009589782311,0.02687895603065906,-0.06331876855386377,-3.4658339498304938,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
31,0.31,1,-0.7382154917061561,0.013790660355498073,0.3315065083234127,-0.39370810646420584,-0.006471466073722949,-0.593335494723608,-0.3727109792716213,0.006471466073722949,0.025618165362473525,-0.0626803909360993,-3.279142365852389,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
32,0.32,1,-0.7400371259074292,0.013467998660814036,0.3352153573824668,-0.39250175464725345,-0.005457905930126955,-0.5826579730690702,-0.3730236272979562,0.005457905930126955,0.026069358690261918,-0.06388643201488763,-3.341730148963383,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
33,0.33,1,-0.7405021091081474,0.01303537577268459,0.3352346648249069,-0.3925605711895135,-0.005206542466162574,-0.5739083888516378,-0.37334243484165874,0.005206542466162574,0.024472409154775682,-0.0639676356854123,-3.287933452422506,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
34,0.34,1,-0.7385088254363612,0.014901045412847905,0.33302589105714714,-0.39446383481008096,-0.005642443981559291,-0.5837213984176397,-0.37269053827786475,0.005642443981559291,0.024606149247320686,-0.06381769861672525,-3.051049244961518,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
35,0.35,1,-0.7375469915002169,0.014146205321981435,0.3320113412312786,-0.3927889227893483,-0.005321931246139745,-0.5748739473700735,-0.37206323632252786,0.005321931246139745,0.022715086188239673,-0.06316213013540033,-3.0100311501501884,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
36,0.36,1,-0.7350683937927633,0.015931102346110143,0.334517147853803,-0.39601416171134196,-0.0049446691447345426,-0.5759939299915446,-0.37171715105266506,0.0049446691447345426,0.02318748324202675,-0.06384517346699596,-2.9802769544325844,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
37,0.37,1,-0.7340122493900925,0.016673674743457746,0.33488600903984644,-0.39635211722486613,-0.004605485601118214,-0.5764640543013315,-0.3712302306238336,0.004605485601118214,0.022796447054231922,-0.06421175523936548,-2.9360702000721575,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
38,0.38,1,-0.7323696429535465,0.01700942413840224,0.3356822796516648,-0.39662269872010725,-0.004332063929962806,-0.5764048706918763,-0.3706609725117505,0.004332063929962806,0.022746834223505458,-0.06449101219143548,-2.925899887805095,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
39,0.39,1,-0.733241357439543,0.016594217932566182,0.3341633501845671,-0.4040106956158794,-0.004309063523620981,-0.591703760576765,-0.3735526117076187,0.004309063523620981,0.02571283647294998,-0.06256703853484956,-2.589454479491273,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
40,0.4,1,-0.7305577290851377,0.016405932531365876,0.33481894791747707,-0.4029602417437349,-0.0036408197204694554,-0.5977319501603438,-0.3723706794325022,0.0036408197204694554,0.02472830478773302,-0.06367571743211657,-2.6275399286594094,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
41,0.41,1,-0.7276910481930872,0.01660311951069154,0.3353957539182469,-0.40179036006280133,-0.0033394544398185405,-0.5978773904998519,-0.3709594295817323,0.0033394544398185405,0.024565306933274692,-0.06461255047545161,-2.68956668967579,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
42,0.42,1,-0.7259802902873091,0.016783794189284853,0.3357166973073381,-0.40108500982752443,-0.0033790768552634256,-0.5971464929168163,-0.3700938353085162,0.0033790768552634256,0.024214152257192947,-0.06497100785095139,-2.709595326363867,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
43,0.43,1,-0.7297714856437127,0.017641995501618137,0.3344574986214312,-0.40267862096139584,-0.003922099603222732,-0.5960430048793223,-0.3716027037011635,0.003922099603222732,0.023493156077228863,-0.06396430853846183,-2.3227286539639014,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
44,0.44,1,-0.7270984468066684,0.017556032105858724,0.3351123178027476,-0.40147379744680206,-0.004086584643861823,-0.5999918496577443,-0.37033873738253725,0.004086584643861823,0.02279332111003913,-0.06411819102160862,-2.313163489112991,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
45,0.45,1,-0.7255714373831382,0.017471478624474263,0.3356857343645232,-0.40078341514657767,-0.00420805520227905,-0.6000515041581476,-0.36962779130174717,0.00420805520227905,0.021401968659668064,-0.06397163749066176,-2.2564252557518287,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
46,0.46,1,-0.724681786109951,0.01743371786485566,0.335713199854275,-0.4005738377099787,-0.004277606319269683,-0.5990382046850583,-0.3692739686516913,0.004277606319269683,0.020933229555732652,-0.06416639144291698,-2.248230706872652,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
47,0.47,1,-0.7221375926457064,0.01393619814313029,0.33636040656761795,-0.3961945052999994,-0.0031174792981995105,-0.5853882865689053,-0.3681319666008585,0.0031174792981995105,0.019666122680358042,-0.06477495647077544,-2.566265038707896,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
48,0.48,1,-0.7206102049837289,0.014061726104987347,0.3359256613891073,-0.3953889947316866,-0.0027837518417067023,-0.5792786446603734,-0.36731249120347603,0.0027837518417067023,0.021903866592599113,-0.06539056198822009,-2.7797377798373746,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
49,0.49,1,-0.7203211573292729,0.013325196510218348,0.3377930302497088,-0.3948201927098222,-0.002502208886952043,-0.5707330294798113,-0.3672720511762923,0.002502208886952043,0.02155803786719285,-0.0670825487829556,-3.0877705013619727,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
50,0.5,1,-0.7156497911441392,0.012627205071251042,0.3347532774889424,-0.39548388253493927,-0.0025734413476672406,-0.5552604610026111,-0.3661688228692758,0.0025734413476672406,0.023694497685455024,-0.07629194699881207,-4.039053498881605,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
51,0.51,1,-0.7161459099214212,0.012704432714593041,0.33584783538654617,-0.39666918297087506,-0.0027298076504287862,-0.5435389831844465,-0.3667035533925677,0.0027298076504287862,0.025398789343438696,-0.07989408747835094,-4.467826447399348,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
52,0.52,1,-0.7201678148240456,0.013269977762292447,0.3353493385566512,-0.4022498824628538,-0.003431986399503454,-0.5362317437445858,-0.3697159065082023,0.003431986399503454,0.021201265938039265,-0.07919895056683951,-4.545759432898622,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
53,0.53,1,-0.719882444695452,0.015529887334774409,0.33575748769528485,-0.4041642495048408,-0.0041683557351832766,-0.534404164842185,-0.36950560228850615,0.0041683557351832766,0.02174735257761431,-0.0786714607185337,-4.647855183289592,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
54,0.54,1,-0.7194438746522934,0.01678305131390928,0.3355099979534837,-0.4051280799402466,-0.004746108199082046,-0.5348022285110027,-0.3692629677595436,0.004746108199082046,0.021956235438313088,-0.0779571691638716,-4.706640872486111,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
55,0.55,1,-0.7191662295354471,0.008563208720173283,0.3403833649733515,-0.40581144577392164,-0.002968353470277664,-0.5168560989317224,-0.37213815552973184,0.002968353470277664,0.06006742795095839,-0.09980829125801455,-7.085215502760068,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
56,0.56,1,-0.7169925310999592,0.012515511654689372,0.3432095631921198,-0.40705842992629077,-0.002740095042094561,-0.5149930093936622,-0.37051181645718684,0.002740095042094561,0.07711797706951884,-0.11646478613347122,-8.685097014194415,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
57,0.57,1,-0.7162601524971304,0.013939775302880281,0.3446696743484431,-0.4072200643824745,-0.002686284701073365,-0.5155767035022036,-0.36984681385890816,0.002686284701073365,0.08338481990296105,-0.12635358365608698,-9.636158519455744,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
58,0.58,1,-0.7157334797230717,0.014782991601515052,0.345178021470945,-0.4082534176396695,-0.002757531969458673,-0.5171015361041671,-0.369734635253742,0.002757531969458673,0.08582939550620008,-0.13309943565184745,-10.267566282332472,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
59,0.59,1,-0.7155718987415907,0.015108321387808633,0.34523740925775775,-0.4087041436310508,-0.0028572300957984166,-0.5189159242198107,-0.369722573661611,0.0028572300957984166,0.08542976366773665,-0.13750371499878747,-10.66183624447353,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
60,0.6,1,-0.7199908026273579,0.006846579904338409,0.34697129278230265,-0.4095534946882565,-0.0029736377186463324,-0.5106061329650017,-0.37423257247042535,0.0029736377186463324,0.10302323064005242,-0.15518843735054594,-12.550099829958553,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
61,0.61,1,-0.717582265263808,0.005727711268822481,0.3434893620390551,-0.40940852791288945,-0.0029983355123070054,-0.5110739776365967,-0.37375436063595835,0.0029983355123070054,0.10594367093614421,-0.16457060138063112,-13.4530711096581,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
62,0.62,1,-0.7159606622725136,0.0052194953081061415,0.34097411476284334,-0.40930261714118166,-0.003068404761252002,-0.5131267113515283,-0.3733479280351964,0.003068404761252002,0.10530794579181217,-0.1695350132568014,-13.928768595581065,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
63,0.63,1,-0.7149025879086561,0.005233605120068646,0.33901981905694817,-0.4092272420450306,-0.0030786779688104153,-0.5148628540988937,-0.37296540827787267,0.0030786779688104153,0.10369341642480116,-0.17239075806421406,-14.200431024976968,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
64,0.64,1,-0.7180043638553137,-0.0013178553193865061,0.33805135761684235,-0.411098132796513,-0.0030357019574583713,-0.5077742629398928,-0.3768067839904044,0.0030357019574583713,0.11759381157524121,-0.18147515024834607,-15.304724344664791,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
65,0.65,1,-0.7103045267848098,-0.007792034009011978,0.33330491040369536,-0.40597091894785037,-0.002687111709555776,-0.49947712540087275,-0.3746891599138907,0.002687111709555776,0.125606591696978,-0.19155926673809814,-16.36743131178426,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
66,0.66,1,-0.7025195524029128,-0.006319392110426695,0.3309466721690557,-0.4034826521387987,-0.002600819740413956,-0.4964869432393624,-0.3707738655507127,0.002600819740413956,0.1261966470725669,-0.19567538031862905,-16.68451393316931,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
67,0.67,1,-0.6977613764419257,-0.004319044299991608,0.3294598495989441,-0.40241444316835123,-0.0026231767650453054,-0.49723122063925973,-0.3681649546367562,0.0026231767650453054,0.12493408052976179,-0.1959705500575288,-16.708904180505748,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
68,0.68,1,-0.7027107316859718,-0.007087804924576598,0.33022565350326116,-0.40813132140979713,-0.0034380432107243707,-0.4931236452402912,-0.37264328600678187,0.0034380432107243707,0.1345232010019928,-0.21008156154684163,-17.37382799812482,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
69,0.69,1,-0.7008605837597222,-0.008109580952499845,0.3260585635954136,-0.4106648154805712,-0.0030165861340239204,-0.4791462575984906,-0.37321166006426437,0.0030165861340239204,0.1363430594245377,-0.2144547309109984,-17.64984994942637,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
70,0.7,1,-0.6984283945456327,-0.008592214138763194,0.3224925979472887,-0.41235078606307,-0.002659975441428643,-0.46422092729421466,-0.3731237982491553,0.002659975441428643,0.13969385114650693,-0.21848945283049953,-17.877795198911986,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
71,0.71,1,-0.6986134582533643,-0.010053553256541864,0.32509403239919454,-0.4107701671451857,-0.002926334813267655,-0.45169403901453514,-0.37314572621836395,0.002926334813267655,0.15144158360442259,-0.22454560490710676,-18.51176818586058,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
72,0.72,1,-0.6946408588238073,-0.0109228068566274,0.3292082835006804,-0.4109708773015586,-0.0030108132431765676,-0.44313067194780603,-0.37217818099399774,0.0030108132431765676,0.1544805774949478,-0.23039288471114217,-19.00991940890778,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
73,0.73,1,-0.6865512432711992,-0.010658909453541447,0.3248692067556035,-0.4102699541933194,-0.00289973437032964,-0.42774367571301164,-0.36916003563935335,0.00289973437032964,0.15320976007484507,-0.23493446998749937,-19.421068110089262,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
74,0.74,1,-0.6819916247980294,-0.010843530041502958,0.3229046542709249,-0.4090553771443694,-0.00258760455667826,-0.4195567054182956,-0.36729684399463397,0.00258760455667826,0.1526777532489079,-0.2373987593495991,-19.67980836036654,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
75,0.75,1,-0.6797091674243152,-0.010943132587263357,0.32312879052640986,-0.4080794100632962,-0.0024669255729965886,-0.41664999492805327,-0.3662439033582916,0.0024669255729965886,0.15197558737939346,-0.23838742472005123,-19.800322455216786,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
76,0.76,1,-0.6781818845555554,-0.010881985250075325,0.3235735885869961,-0.40762177644322245,-0.0024855240707761335,-0.41527639380031767,-0.3655618820829511,0.0024855240707761335,0.15156647655428962,-0.23907727396575595,-19.87201904805926,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
77,0.77,1,-0.6792438817138797,-0.009997290474842527,0.33377272569685096,-0.4087699028533759,-0.002602313553048667,-0.42500871029506254,-0.3660036916806994,0.002602313553048667,0.1662655888350121,-0.24707346388463775,-20.524918551233522,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
78,0.78,1,-0.6705847281481446,-0.009216110045998038,0.33030486889252086,-0.40766779086196975,-0.0024396845903527932,-0.4265826601021999,-0.3624895430187041,0.0024396845903527932,0.16586027625156963,-0.2494235475647821,-20.9347660280808,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
79,0.79,1,-0.6668075565165307,-0.009151050727751098,0.32856777337962856,-0.4060046779776567,-0.002313306904988933,-0.4250453467587918,-0.3606544284073128,0.002313306904988933,0.16445657046096449,-0.2525745806146479,-21.23414563077813,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
80,0.8,1,-0.6646457237683263,-0.008824969998701441,0.3279194874027022,-0.40488498730461303,-0.0022807490863346468,-0.4250753204294432,-0.3594518936905469,0.0022807490863346468,0.1628190007114657,-0.253871618026084,-21.427205808313428,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
81,0.81,1,-0.6724829405365644,-0.01470248955642193,0.3341307833236108,-0.4076542064743633,-0.0013181508493204878,-0.44583046965658824,-0.36494654552244987,0.0013181508493204878,0.1818617213733644,-0.27931959785967164,-22.423822979534506,2025-12-23_14-40-26_Maya_1,2025-12-23 14-40-26 Maya 1.mp4,100.0,100.0,1
