frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,video_id,source_file,source_fps,processed_fps,frame_step
30,0.3,1,-0.6750446792242095,0.18245633741210884,0.45106249241070195,-0.26476081396420303,-0.20162145925590402,-0.4537555091019936,-0.25244971859210125,0.20162145925590402,0.1616175507332186,0.11888209533256258,9.197080479352735,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
31,0.31,1,-0.6758897506898612,0.18015411323683672,0.448165812504467,-0.25817937703425703,-0.19951554722893314,-0.45556519166386045,-0.25130500482909385,0.19951554722893314,0.1636120287740311,0.12020392660527562,8.957913560341023,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
32,0.32,1,-0.6742969348169106,0.1788137161264959,0.4507028315739107,-0.25708633006471615,-0.2064638364996047,-0.4563845868926827,-0.2508565162517103,0.2064638364996047,0.15591594664703362,0.11808864738857595,8.99211350860624,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
33,0.33,1,-0.6731523828695246,0.17524709513341896,0.44855355386109136,-0.2533420835789525,-0.20249129924461168,-0.4560155374875548,-0.2504157904383527,0.20249129924461168,0.15964870286730318,0.11906671694584635,8.803035987725819,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
34,0.34,1,-0.6746167689315703,0.1770351081349883,0.45282742322773273,-0.2581145103863752,-0.19897172392639936,-0.4554813910927963,-0.2518987237276524,0.19897172392639936,0.16184763921994016,0.10982008727185456,8.80860903806133,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
35,0.35,1,-0.6683915739102841,0.17271046529113218,0.4520323834498555,-0.25562793429785263,-0.1996202606700152,-0.4503616268333104,-0.2504363476390015,0.1996202606700152,0.16496443060806038,0.11412634661823136,8.654892043526363,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
36,0.36,1,-0.6686889255490533,0.1729105918409854,0.45070186662132056,-0.25504691474924956,-0.19771662013824232,-0.4486820132172257,-0.2502750828191058,0.19771662013824232,0.16797624542538045,0.1162017615287553,8.644439377871167,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
37,0.37,1,-0.6944484900376022,0.14820844726670332,0.41187732165126795,-0.297441134056417,-0.10318034629276414,-0.4726145926731874,-0.2812270589424386,0.10318034629276414,0.12963891811651967,0.09245161595215566,8.225886288171713,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
38,0.38,1,-0.695778956069611,0.11041259197436139,0.4070793291044214,-0.29687788262664755,-0.136826967938143,-0.4775694427245653,-0.2940814155739657,0.136826967938143,0.10307388148607656,0.11676396555578596,7.857616664324357,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
39,0.39,1,-0.6970187261573113,0.10246870015891714,0.4148670598902962,-0.30695395508549694,-0.13869784892429557,-0.4781466847318217,-0.30050132702796367,0.13869784892429557,0.10349152033267302,0.11870612296140663,7.540842752489004,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
40,0.4,1,-0.6932148762730305,0.10990606799903911,0.43301565298175115,-0.2867073198848455,-0.17594749421004263,-0.47687587921237184,-0.2900053760529456,0.17594749421004263,0.10643456834214125,0.11522994310223861,8.347768515223313,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
41,0.41,1,-0.6847651206558341,0.1135374130547813,0.44309863241693426,-0.27508963813416515,-0.1958315296844734,-0.467509561535593,-0.28210578191173935,0.1958315296844734,0.10353342948712503,0.11517135721842661,8.541138631887891,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
42,0.42,1,-0.6751132696929061,0.12547601520654142,0.4382427971119908,-0.2721186377223544,-0.20288996915473342,-0.4510424815825468,-0.27391863073623973,0.20288996915473342,0.12262734968088908,0.1042755566932373,8.389940949237488,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
43,0.43,1,-0.6660867975640556,0.13077218850350236,0.443251630619425,-0.2684854799677559,-0.20041797105956324,-0.448167834193242,-0.26793336300943643,0.20041797105956324,0.12989427489702635,0.09943104886766212,8.13887309804362,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
44,0.44,1,-0.664367357034376,0.13490376338717833,0.4480573110710664,-0.2672775398151353,-0.2010995452152272,-0.4509205946687323,-0.26558037782077765,0.2010995452152272,0.13458673233796734,0.09807276198964547,8.038168190031989,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
45,0.45,1,-0.6646398774286293,0.1363422702980145,0.44906937998602375,-0.26655074047017924,-0.20230678945592853,-0.45263321973661597,-0.2649494492002647,0.20230678945592853,0.13831337675386113,0.09806738111161074,7.983405987326226,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
46,0.46,1,-0.6680327876111334,0.1332682652859388,0.44126238840129317,-0.2684497413005129,-0.2045964658439341,-0.45062741292791386,-0.26773808787523584,0.2045964658439341,0.1387381946398727,0.09484310757994081,7.944536124598757,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
47,0.47,1,-0.6658406503832202,0.12905843401282316,0.44592895400014404,-0.2665399562985865,-0.20446655156664056,-0.44974799681964395,-0.2677740575563278,0.20446655156664056,0.13883199852018116,0.09339081024404244,7.947063116779083,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
48,0.48,1,-0.66365539318208,0.12526111228627587,0.44745329603195044,-0.26547298753713405,-0.2049527350722941,-0.4491694124253369,-0.2679557561443127,0.2049527350722941,0.13906297515655708,0.09178513776422045,7.907017960875183,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
49,0.49,1,-0.662899865351193,0.12265828568106951,0.449247876674682,-0.26525678748155285,-0.2061129145490962,-0.4491309420136426,-0.2684994557172255,0.2061129145490962,0.13882510663110215,0.09144066928768685,7.874479406220777,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
50,0.5,1,-0.6637736502646276,0.12094759640922444,0.4498630420735336,-0.2659799136620112,-0.20787929509745812,-0.4509406971083615,-0.26960198917247147,0.20787929509745812,0.1390959081437077,0.0908899463400488,7.840127581716213,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
51,0.51,1,-0.6713453389334509,0.11596969535223856,0.4469960295100421,-0.26980070243219656,-0.20908698073156604,-0.4525464804876399,-0.27505878200446965,0.20908698073156604,0.13371518642467844,0.08748397247495328,7.918938024524516,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
52,0.52,1,-0.667033296106829,0.11337236352322834,0.44549065210275707,-0.271806340962607,-0.20708532564130563,-0.4493643104717866,-0.27515575784873586,0.20708532564130563,0.13429549155683634,0.0855446919094179,7.923299836669326,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
53,0.53,1,-0.6651134475203229,0.11119004453611349,0.44654088450243373,-0.27328597665737475,-0.20599023480646975,-0.4475909406702199,-0.27573645988052803,0.20599023480646975,0.13468979657759325,0.08539171276028314,7.927850222286475,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
54,0.54,1,-0.6644193906236477,0.10975736742852366,0.4497275576182948,-0.27771525506455264,-0.20406286055007886,-0.4464276280187033,-0.27745909275322556,0.20406286055007886,0.13177061449388106,0.08682467075718536,7.963105070582958,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
55,0.55,1,-0.6650383042631419,0.10884421550901814,0.44630524801263416,-0.2807131621794488,-0.20328853470804223,-0.44828402966205766,-0.2789690836445242,0.20328853470804223,0.13177891929229713,0.08619270695714927,7.985476618434363,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
56,0.56,1,-0.6639444980498102,0.10744909987811602,0.4474456030094706,-0.28255809159470785,-0.20249721515775695,-0.4474182254197139,-0.2796844965888006,0.20249721515775695,0.13112171900691744,0.08560678986648687,7.9884104558726845,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
57,0.57,1,-0.6674035096100448,0.10381538797308808,0.44453931306611133,-0.2865120943356122,-0.20314246666235902,-0.449109836976288,-0.283366738657523,0.20314246666235902,0.12662776496427988,0.08377657567732424,7.886148765094276,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
58,0.58,1,-0.6704162148156116,0.09298544792933819,0.44411183004154847,-0.287743427351322,-0.20642891003185324,-0.4481383556149794,-0.2883913980791985,0.20642891003185324,0.11691179038341475,0.07770536564090452,7.391376694764491,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
59,0.59,1,-0.6686715009387417,0.08846828935647504,0.442924414688586,-0.2873532098541322,-0.2108587914943463,-0.4494010352607987,-0.28918547381213294,0.2108587914943463,0.11310731263443544,0.07131348964839178,6.992592714151082,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
60,0.6,1,-0.6668860346571062,0.08314182198229268,0.4439093692512436,-0.2891363385122983,-0.21078517996769225,-0.45121865786875814,-0.29096018372903726,0.21078517996769225,0.11112223108852273,0.06588778261619298,6.460176678603945,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
61,0.61,1,-0.6670888655118599,0.07993969440873804,0.4443496492779165,-0.29104930891229647,-0.21304574797918785,-0.45416370679778234,-0.2927328266718061,0.21304574797918785,0.10837913049833947,0.06121409657826175,6.0966958968254685,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
62,0.62,1,-0.6669440199148285,0.07879780806511182,0.4424677539686915,-0.2916670820325739,-0.21583278498505054,-0.45278865695405657,-0.29327109796076356,0.21583278498505054,0.10759029273406477,0.05796399368422088,5.8634472169001945,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
63,0.63,1,-0.6690713225321426,0.07232798574224553,0.4422381284626719,-0.2966990387424609,-0.22153464805513803,-0.4525964098671111,-0.29781412517745265,0.22153464805513803,0.10299984281718773,0.05330774396283246,5.419125198523864,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
64,0.64,1,-0.6647325245267817,0.07306306160895676,0.4410074625216358,-0.2959228236104622,-0.22206896195188355,-0.4534498845859875,-0.29586409550942905,0.22206896195188355,0.09949097462375435,0.04660392234899988,5.1360809742492215,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
65,0.65,1,-0.6684982146583729,0.0741377044555588,0.44136867873131946,-0.2956765110245418,-0.22169782949896727,-0.4547291279084898,-0.29667900707578526,0.22169782949896727,0.1014557928499433,0.04766851832226435,4.906426118828434,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
66,0.66,1,-0.665445516489281,0.07675347204001126,0.4394167266128597,-0.2935094405585473,-0.22151822047045097,-0.459489513280817,-0.2940671616692723,0.22151822047045097,0.10004162436076268,0.043660599046205825,4.818533204207094,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
67,0.67,1,-0.6678444803721426,0.07585526867589742,0.4396142561468044,-0.2946718614781112,-0.2222209088442873,-0.4540658051604123,-0.2955536910581188,0.2222209088442873,0.09952990557043646,0.044046815029140325,4.730688083110184,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
68,0.68,1,-0.6640854474335411,0.07966968820315906,0.4396123461772734,-0.29208199336981083,-0.22011681185597254,-0.45460572026425955,-0.29216591753339766,0.22011681185597254,0.09608995277189857,0.039900115669947334,4.597695160737023,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
69,0.69,1,-0.6630089323316793,0.08291788890181503,0.43839843674830353,-0.29270142190017945,-0.21821698918956198,-0.4638420274344238,-0.2909308217766812,0.21821698918956198,0.10013728220431214,0.04134012700022022,4.657355008984507,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
70,0.7,1,-0.6634072645288909,0.08613356625510592,0.43827309322091607,-0.29268385121586726,-0.21603478265741233,-0.4610509646077429,-0.28998584982988407,0.21603478265741233,0.09712123088737913,0.038602271277279145,4.590142091300327,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
71,0.71,1,-0.666455978814552,0.08656629821496944,0.43757675021879017,-0.292842508780183,-0.21706038603493732,-0.4526559342825685,-0.29091072979325516,0.21706038603493732,0.094968934726497,0.03773068235128555,4.592275511716243,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
72,0.72,1,-0.6675810596723182,0.08688973769906916,0.43735665988164885,-0.29241872539419134,-0.21744528088462572,-0.44750491682173454,-0.29103668245581343,0.21744528088462572,0.09395054233558084,0.03753691622415927,4.609056127571355,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
73,0.73,1,-0.6681595955515425,0.08736477003682598,0.43749194577594874,-0.29227300863684486,-0.21747129048733846,-0.4447645202607712,-0.2910226113838538,0.21747129048733846,0.09368067240034492,0.03760250516203333,4.624753898245294,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
74,0.74,1,-0.6708041760751555,0.07882207886981207,0.43974087895228947,-0.29479018621810765,-0.22651964072422123,-0.45865551199603727,-0.29559076114115035,0.22651964072422123,0.09310622354538209,0.04074595808933993,5.0522474342824175,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
75,0.75,1,-0.6626708854643566,0.08453883984201334,0.4367676837999645,-0.28991668132719356,-0.2211140714703465,-0.44879796566976526,-0.2893495756498456,0.2211140714703465,0.09599441916917598,0.03660660625587548,4.817559089285516,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
76,0.76,1,-0.6619685067748635,0.08729810449525018,0.43708625741370366,-0.28795315215468403,-0.22101691746571783,-0.4418063279789121,-0.2875411848114324,0.22101691746571783,0.09543233321453515,0.03501264155610711,4.664315767895387,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
77,0.77,1,-0.6612090387841454,0.08911837317718926,0.4370022510908648,-0.28562962736310643,-0.21555751425938774,-0.45125707743536286,-0.28590676432335416,0.21555751425938774,0.09949192584551309,0.03491569481318595,4.685041138866944,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
78,0.78,1,-0.6624749894934431,0.08876628287818751,0.4367664083825129,-0.28649413713480837,-0.21694471726904946,-0.4468948542160006,-0.2867342812500213,0.21694471726904946,0.0994164969628895,0.0346749985442174,4.635447573268333,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
79,0.79,1,-0.6627688030541001,0.08830918110251601,0.43663612936108526,-0.2865299694746636,-0.21834721299168539,-0.44393778496067793,-0.2869965304754159,0.21834721299168539,0.0987676817366869,0.03502933955600568,4.602012137123374,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
80,0.8,1,-0.6644835954579311,0.07997816865924522,0.4362193130366019,-0.2871142377516049,-0.22051239422868954,-0.4565147766081389,-0.29053988818343024,0.22051239422868954,0.09818293527836258,0.03600656445154147,4.765991793141014,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
81,0.81,1,-0.6644358553982876,0.08557766710867164,0.4369921889315048,-0.2898048692328196,-0.2165725257230738,-0.44863999536400545,-0.2895543525074786,0.2165725257230738,0.09993240113342167,0.03627214844679362,4.770589838414191,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
82,0.82,1,-0.6637570700244305,0.08762551441375813,0.43642065336660096,-0.28629778577607634,-0.2163254930012466,-0.4580972381352673,-0.28747644712891623,0.2163254930012466,0.10771122852908982,0.034218436889216254,4.785181685143391,2025-12-23_14-37-45_Marina_1,2025-12-23 14-37-45 Marina 1.mp4,100.0,100.0,1
