frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,video_id,source_file,source_fps,processed_fps,frame_step
10,0.1,1,-0.7206064189449932,0.0386629032918427,0.37421249827982744,-0.33543240319194034,-0.008774903711860077,-0.5649481484687706,-0.33912530628169696,0.008774903711860077,0.02764722820667549,0.02530796906538297,2.6167701105035364,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
11,0.11,1,-0.7228198908369904,0.03920394551929254,0.37278196069985875,-0.33661783068012285,-0.00829491603721845,-0.5650029290144254,-0.34007792533260695,0.00829491603721845,0.02742718901614529,0.026521113340745438,2.678968535743704,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
12,0.12,1,-0.7220910423817102,0.03905671055269545,0.37302611709125316,-0.33672949049348155,-0.008549538331306079,-0.5636613341292809,-0.3399212741074988,0.008549538331306079,0.027082608506352322,0.027541753154327674,2.720827226968798,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
13,0.13,1,-0.7198804169277654,0.03858031372970226,0.3728958537957763,-0.3364222683594386,-0.009075738919273154,-0.5597410133487666,-0.3392407905191672,0.009075738919273154,0.026825638822015777,0.027880720622443112,2.7733556739547867,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
14,0.14,1,-0.7211287186639265,0.039518570372904974,0.37240604786115417,-0.3357033418059556,-0.009371508969737602,-0.5625826106908378,-0.3391044966989924,0.009371508969737602,0.02708083306161079,0.02793017781945147,2.773491327888435,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
15,0.15,1,-0.7212743587093235,0.039722654418358636,0.37011801187083015,-0.3342968732123611,-0.009401410440060499,-0.5623794502731663,-0.3386161925011087,0.009401410440060499,0.02772189634966934,0.027341216897662172,2.792207383570608,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
16,0.16,1,-0.7201519838703591,0.038832466872347704,0.3690499299645036,-0.3352591204846309,-0.009981543893778281,-0.5585317197770433,-0.3388595458275474,0.009981543893778281,0.03002012825503539,0.025554588587894007,2.7623869841132116,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
17,0.17,1,-0.7232794421939875,0.03944999233059833,0.36809495408179876,-0.3367055858206621,-0.010064151136354452,-0.5669397021248054,-0.34017834522801715,0.010064151136354452,0.03028803237568868,0.026527355823958165,2.8006084687976256,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
18,0.18,1,-0.7218962006590758,0.03883626622895653,0.3674227094371396,-0.33724532254164336,-0.010240793153596772,-0.56450837240733,-0.34010175232392087,0.010240793153596772,0.029062004348859773,0.02685215421342338,2.797617256033352,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
19,0.19,1,-0.7255672501368098,0.040514311208859795,0.3676849617689725,-0.33811167374488205,-0.009302106446712805,-0.5675310164917715,-0.341054870890944,0.009302106446712805,0.029966968264923857,0.027631534292237685,2.831722455360044,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
20,0.2,1,-0.7254793922793096,0.04067030091812773,0.36846624470374184,-0.3385860951543172,-0.009385081767900446,-0.5692682285867157,-0.3411317288384997,0.009385081767900446,0.030162051426376818,0.028369424304595634,2.863481897773316,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
21,0.21,1,-0.7232144483995824,0.03923955410107775,0.3684269123603309,-0.3378938036285466,-0.009514730428332003,-0.5679444339685338,-0.34062289930901707,0.009514730428332003,0.029233735280550868,0.02772791391778468,2.8159531761954817,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
22,0.22,1,-0.7243296011424789,0.03909817270635822,0.3688999189691939,-0.3387329495327667,-0.009346846388694055,-0.5684501660134194,-0.3413214593229625,0.009346846388694055,0.02988104319912308,0.02809712386914405,2.8315512251544632,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
23,0.23,1,-0.7241815373263898,0.03980349174744767,0.36642433366888644,-0.3384858814605455,-0.008589182742022812,-0.5662350499401545,-0.3409546423464958,0.008589182742022812,0.03007507952238711,0.02884672711462853,2.8657722642084287,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
24,0.24,1,-0.7238748910001325,0.040059295740163696,0.36821061439825536,-0.33859156836820875,-0.008790071163319872,-0.5667690086947774,-0.34080238787605915,0.008790071163319872,0.030075533065412313,0.028903896140645167,2.8682400167041044,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
25,0.25,1,-0.7195612560982687,0.038872292450248404,0.36533666466409,-0.3363472078549535,-0.009900756976007601,-0.5715176366494334,-0.339012057167658,0.009900756976007601,0.0273760603277253,0.02640344989650536,2.456335951885322,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
26,0.26,1,-0.7228313896734788,0.038873144372142204,0.3675586964746738,-0.3379646161095995,-0.009706980876669881,-0.5726306091292803,-0.3406409538036454,0.009706980876669881,0.027615683760533104,0.027533598562627888,2.592210935374877,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
27,0.27,1,-0.7194934019913914,0.03841269932527931,0.36431685473889214,-0.33681522054853585,-0.009088365823542973,-0.5693385288647904,-0.33929864107154933,0.009088365823542973,0.027026263379912353,0.027055977702798755,2.5863197864705936,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
28,0.28,1,-0.7195666583955149,0.03753150909929324,0.36684659957101706,-0.336079151917996,-0.009005179955996458,-0.5720628430233055,-0.3393714337380726,0.009005179955996458,0.026114230040288986,0.02559943850045447,2.520726923378178,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
29,0.29,1,-0.7216324213640934,0.03778128514113691,0.3698741061541203,-0.3367649309672769,-0.008894541056211378,-0.5731551866071574,-0.34020535573007776,0.008894541056211378,0.026540913226379335,0.025084145581928615,2.5393509808939134,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
30,0.3,1,-0.7179305406099518,0.03748685831587479,0.36430281221477573,-0.3350902144386669,-0.00871358032242096,-0.5671738738803205,-0.33851129891091464,0.00871358032242096,0.026144661709234986,0.025510141169816893,2.572495381336633,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
31,0.31,1,-0.7185265014951374,0.03760525759122001,0.36568898514689574,-0.3355737921595713,-0.008591361664802687,-0.56522870051692,-0.33883167868782954,0.008591361664802687,0.026376092209325346,0.027361197817281722,2.598353793292843,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
32,0.32,1,-0.7216937370763348,0.0378029787246372,0.3687813485778505,-0.3371735606503683,-0.008440128173217593,-0.5669795243875486,-0.3403547730006886,0.008440128173217593,0.02650874078796639,0.026907817702836245,2.6258228436343605,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
33,0.33,1,-0.7240278517177916,0.03790508079437976,0.3701624954405838,-0.33831716078440743,-0.008424162857777837,-0.5706452340693917,-0.3414799772359398,0.008424162857777837,0.02690328551199253,0.02623285736627133,2.6374814699578,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
34,0.34,1,-0.7211654369892156,0.037793290522645615,0.3692603444255714,-0.3374088917827069,-0.00844752465353067,-0.5687180985025865,-0.34026034608309236,0.00844752465353067,0.02591421334602397,0.025665220690640252,2.62668574541815,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
35,0.35,1,-0.718685314813259,0.03738726584306085,0.3667829254929841,-0.3371838478502991,-0.008214164146309093,-0.5685516472681174,-0.3394939656068325,0.008214164146309093,0.02477886719930907,0.026749708628295288,2.5912346394391936,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
36,0.36,1,-0.7216420047819552,0.037350652513997745,0.37152099823655693,-0.33848182313352504,-0.008341395279357035,-0.5709167044134303,-0.3409243918004942,0.008341395279357035,0.024752213722928473,0.027101087185850904,2.5943580885774677,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
37,0.37,1,-0.7250725119748773,0.03710801988202269,0.3709096881267452,-0.33931624548099365,-0.008359354719103745,-0.5787790610998578,-0.34242691252461605,0.008359354719103745,0.024378377230342196,0.026006349236218574,2.5002017808062824,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
38,0.38,1,-0.7259342124889104,0.03740557859998312,0.3725459510962931,-0.33964637436301093,-0.008199764053273448,-0.5814615958260256,-0.3427250027506461,0.008199764053273448,0.024398206340439633,0.025543753589322944,2.448404100984822,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
39,0.39,1,-0.7255684236488152,0.037343848566316146,0.3718688959958137,-0.3399112542587658,-0.008044447397002165,-0.5828488950356038,-0.3427119431137549,0.008044447397002165,0.024119530721996768,0.02547197716767157,2.4355213428416715,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
40,0.4,1,-0.7153990877134637,0.03688298794110885,0.36336360857351496,-0.33633956144865634,-0.008615184618553354,-0.5739816624474902,-0.3382852204070037,0.008615184618553354,0.023808407836289586,0.02575019271645585,2.4078045808287905,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
41,0.41,1,-0.7174006717898542,0.03706284323576846,0.3638551716210038,-0.3399854612744169,-0.008409749182835246,-0.576007262054945,-0.34010776327616754,0.008409749182835246,0.02463344111692406,0.025008181734402536,2.423500321909889,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
42,0.42,1,-0.7170636563595879,0.03699866030929952,0.36394362321771623,-0.3427966414244369,-0.008229114068870903,-0.5765534584015148,-0.34095387915824177,0.008229114068870903,0.025380947890766687,0.02496874374023544,2.430597451042149,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
43,0.43,1,-0.7091209042043701,0.036516321241804574,0.3673553942979988,-0.34671561175407767,-0.0086858331622862,-0.578836958241066,-0.3397733982388811,0.0086858331622862,0.021204977328248144,0.02541622063142298,2.3591686250566677,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
44,0.44,1,-0.7139815232509492,0.036842246797797094,0.3702139614088086,-0.3473134077047704,-0.008327388581923088,-0.57803417158792,-0.34148422805264084,0.008327388581923088,0.021817989901557977,0.025316156952878817,2.3657519199147803,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
45,0.45,1,-0.7166631948372609,0.03706809768363859,0.37122156032990533,-0.3470123546585248,-0.008289437893960586,-0.5794447396437035,-0.34220248393738234,0.008289437893960586,0.0219370716533015,0.024976620817217052,2.3516719693402948,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
46,0.46,1,-0.7178381431553845,0.03726125913843022,0.3714078683082166,-0.34640655537507564,-0.008187501199432174,-0.5796376665786687,-0.3423278131306766,0.008187501199432174,0.021917956021965442,0.024573972325279185,2.332635139293981,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
47,0.47,1,-0.707041696815102,0.03885334475277007,0.37024604745864725,-0.34554422442807475,-0.009443375359201818,-0.5890145600094518,-0.33791085883013555,0.009443375359201818,0.015841023180394483,0.02032576159282577,2.044398168408531,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
48,0.48,1,-0.7085838240995733,0.036954297163153356,0.37123486714742654,-0.34228648023086916,-0.010182442870127591,-0.5919212093384951,-0.33797200238909636,0.010182442870127591,0.019054584735898623,0.018333630019923643,1.7870510044211327,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
49,0.49,1,-0.7199669061233782,0.03753750721600349,0.3700628014385739,-0.3440235669356099,-0.009264413622546198,-0.5925410068426527,-0.3421509886143282,0.009264413622546198,0.022702739988504948,0.02062552322983693,1.999890789047586,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
50,0.5,1,-0.7237176322343086,0.037900176069283385,0.37051924406804293,-0.3431563762960963,-0.008910262315129041,-0.5921431621341751,-0.3429912774870405,0.008910262315129041,0.0237892706872463,0.02239873043738089,2.1614108915946226,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
51,0.51,1,-0.7274701157328723,0.04127824861571174,0.36471140601542373,-0.35200190005175014,-0.006400116414490255,-0.5897076873009621,-0.3460645890563036,0.006400116414490255,0.02219538060706282,0.019492891326704724,1.7458003962381425,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
52,0.52,1,-0.7285945275860758,0.03808419037477025,0.36705753539647296,-0.3460556181923203,-0.008132338316957411,-0.5915491613546422,-0.3455219851345419,0.008132338316957411,0.025824659137858228,0.021902556917200302,2.176087992828038,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
53,0.53,1,-0.7159884734588432,0.03778488694253873,0.3674250874452743,-0.34277892801002297,-0.010975833096897173,-0.5940715716933522,-0.3403275048421091,0.010975833096897173,0.021665627615928915,0.019639571168040933,1.9798197537423645,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
54,0.54,1,-0.715758081198526,0.03603139228176358,0.36542449679758904,-0.33985676484555993,-0.011769643528774425,-0.5906635101392903,-0.33986115125410743,0.011769643528774425,0.023820741118676277,0.021991258972907605,2.102817557532351,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
55,0.55,1,-0.7289092817042411,0.038209608393549116,0.36914319603306067,-0.3425123202482924,-0.009528897085176452,-0.5876291948400416,-0.34440399785299475,0.009528897085176452,0.02781488837555121,0.027469662637057607,2.5023819261641065,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
56,0.56,1,-0.7168402172959825,0.037840372195815826,0.36335007413552434,-0.33973142289897074,-0.010086912242190552,-0.5776008125741106,-0.3395770893330458,0.010086912242190552,0.02483619670685059,0.024070690877478398,2.229020289808382,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
57,0.57,1,-0.7250881351941687,0.03718195746390534,0.3689794918941486,-0.34076690055828696,-0.008429783069947018,-0.5759841126778196,-0.34289102609618344,0.008429783069947018,0.027325570265074355,0.02576872483937868,2.510357666646367,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
58,0.58,1,-0.726033004297329,0.036955109979962014,0.3691048128628835,-0.3398873043764452,-0.007942807335470828,-0.5758944973683804,-0.3429883995646041,0.007942807335470828,0.027730107471487728,0.026669135485762364,2.586585324620931,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
59,0.59,1,-0.7280191051953301,0.0377675265381737,0.36915883068031274,-0.3398117602773316,-0.007680579762638309,-0.5764174707951195,-0.343354446311496,0.007680579762638309,0.02909075580632313,0.02725712295351597,2.6232079946660045,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
60,0.6,1,-0.7021915947227167,0.0374771876448345,0.3435526971520457,-0.34970288267557637,-0.005744358763132144,-0.10011773801625601,-0.33813909658448615,0.005744358763132144,0.021474841304120838,0.027517938237123764,2.011098116710251,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
61,0.61,1,-0.7072075056649044,0.03999926258389935,0.34366703053972053,-0.35295857861403496,-0.006068687389537803,-0.04137718336504595,-0.34005560723168005,0.006068687389537803,0.024043309601050254,0.03827381262721546,3.050937306762184,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
62,0.62,1,-0.7068236506616082,0.042500095268185996,0.3435563205215269,-0.3499292591455505,-0.005705836866782871,-0.03948071659143254,-0.33808427151299086,0.005705836866782871,0.02392123028877241,0.04444142402486314,3.6819780688733883,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
63,0.63,1,-0.7045731179194509,0.043290015653212846,0.3421354607444339,-0.34954245341004103,-0.005410015625468864,-0.039817707356000195,-0.336941851892093,0.005410015625468864,0.02063940826690586,0.04490769668859667,3.7251414145819073,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
64,0.64,1,-0.7042650957571209,0.04433288422803248,0.342558473985025,-0.3490031691438961,-0.005378486161379987,-0.04039498696374344,-0.33631179355766155,0.005378486161379987,0.020436562355042383,0.04618858861369044,3.7988244613979756,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
65,0.65,1,-0.692403684939375,0.03425346299640018,0.3393595314673303,-0.35397942631662854,-0.005057639890989538,-0.033520517662559784,-0.3373765494198678,0.005057639890989538,0.024126386255039652,0.028917862201330965,3.2972510870221226,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
66,0.66,1,-0.693528586870021,0.03813289032476051,0.33951813810867026,-0.3549235768833715,-0.0035148956319880848,-0.038888495365325224,-0.3367730911428773,0.0035148956319880848,0.033048244664242464,0.027498319716678665,3.7787671980380395,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
67,0.67,1,-0.7011516839053882,0.03969165227550491,0.33672368389537294,-0.3541798601637106,-0.003647134385587239,-0.03542524760023728,-0.3385466305978646,0.003647134385587239,0.03583082833177252,0.033143007186568735,4.117370249327507,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
68,0.68,1,-0.7015949459901378,0.039442661341933694,0.33675737482806706,-0.35312785488704196,-0.003879812690939645,-0.03621981616410169,-0.3384267131784154,0.003879812690939645,0.03640191528574968,0.03393428259137032,4.212290073062662,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
69,0.69,1,-0.7034759571005184,0.03511900168674946,0.35915893835215124,-0.3571168408978446,-0.007987274205793678,-0.10399467236958138,-0.3418245987705379,0.007987274205793678,0.03350971577384583,0.025471101049100085,4.414233041764906,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
70,0.7,1,-0.7136824993141,0.035709686547903484,0.3487632497627904,-0.3657539795729616,-0.0060028046818036435,-0.1145216056506965,-0.34790893077971935,0.0060028046818036435,0.044432201443552456,0.03318689237131399,4.5610412050707385,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
71,0.71,1,-0.7130681273630481,0.036594679043420945,0.3456167014415938,-0.36612238711508654,-0.00594459408521373,-0.11380195880210832,-0.3475319451449046,0.00594459408521373,0.049859760901418054,0.03401499253858115,4.5892433696941985,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
72,0.72,1,-0.7131338784207657,0.03655288533778287,0.3456675558147318,-0.3666329008418197,-0.005874806587689098,-0.11401711398351658,-0.34773796464160084,0.005874806587689098,0.05073178599241205,0.03377419500278848,4.587872366086294,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
73,0.73,1,-0.7153989157411154,0.03307031185371094,0.369340664219384,-0.3698273726759053,-0.012249445430699538,-0.269125067610987,-0.3507186588544366,0.012249445430699538,0.044141094210711274,0.024967666497508336,5.012492081370507,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
74,0.74,1,-0.7150667643667247,0.033652694165115314,0.3566895008058835,-0.3684183501558875,-0.008631777580710806,-0.2633715536764154,-0.34994414011916564,0.008631777580710806,0.05199617494848421,0.029761664336514993,4.762057408092052,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
75,0.75,1,-0.7141643846833647,0.03131689354093335,0.377557719884686,-0.3695535405765516,-0.011285367436901316,-0.33539722592688026,-0.35080034390632764,0.011285367436901316,0.04433993228673777,0.012514478754756616,4.800287503134858,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
76,0.76,1,-0.7146062983259501,0.03243974364024342,0.3688924592107113,-0.3696676046451349,-0.010066993587838803,-0.3357274110238223,-0.35061138644361384,0.010066993587838803,0.056182333598767016,0.017196834237969034,4.736713372974016,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
77,0.77,1,-0.7162227447520807,0.03435300162356558,0.36770447326347017,-0.3689129276866632,-0.008280648856535944,-0.3222703287915739,-0.35026089027172613,0.008280648856535944,0.054979510483938954,0.016243161935526527,4.551300282152654,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
78,0.78,1,-0.718303800252863,0.03269486283801714,0.3863181892259484,-0.37953535171912134,-0.012253917630127323,-0.39432091925425033,-0.355048096377989,0.012253917630127323,0.05464677058399185,0.011217099731654308,4.826276901431381,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
79,0.79,1,-0.7132362321244756,0.031086719290003194,0.3719668253616402,-0.37146220517109146,-0.010017690654859525,-0.36559066657226735,-0.35120390600185464,0.010017690654859525,0.05909278145767987,0.012419047233015092,4.644677911563332,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
80,0.8,1,-0.715010298296559,0.0315272544713825,0.3708071331490446,-0.3704259895103962,-0.009771318668424374,-0.3529547778988711,-0.3513030111118576,0.009771318668424374,0.059335448489597216,0.011828790833469917,4.505137789596184,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
81,0.81,1,-0.7159312073890974,0.031056253744730363,0.3701900595115818,-0.3695185179621051,-0.009873847197967805,-0.3520330782924277,-0.3514644905354907,0.009873847197967805,0.060458675840488786,0.011615691729100593,4.511880371999856,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
82,0.82,1,-0.7160464174176786,0.03146690122542164,0.36984366540207486,-0.3694669324582585,-0.009990086194086976,-0.34913923118406526,-0.3513488162168385,0.009990086194086976,0.06027540242957805,0.01087163838121673,4.486104528489333,2025-12-23_14-33-37_Roy_1,2025-12-23 14-33-37 Roy 1.mp4,100.0,100.0,1
