deepface_ok,deepface_error,deepface_dominant_emotion,deepface_angry,deepface_disgust,deepface_fear,deepface_happy,deepface_sad,deepface_surprise,deepface_neutral,video_id,source_file,frame_idx,timestamp_s
1,,neutral,3.823519468307495,1.500686448707711e-05,2.072350025177002,0.006976215168833733,10.599812507629395,0.02445722557604313,83.47286987304688,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,0,0.0
1,,angry,54.979801177978516,0.0019349848153069615,2.6012022495269775,0.01963154785335064,36.998355865478516,6.93289257469587e-05,5.3989996910095215,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,100,1.0
1,,angry,42.169578552246094,1.268208427163131e-09,0.10885804891586304,0.00010723399464040995,23.202327728271484,0.00024191148986574262,34.51888656616211,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,200,2.0
1,,neutral,7.625457763671875,0.0003035159897990525,2.6980836391448975,0.02916399948298931,17.921266555786133,0.010876269079744816,71.71485137939453,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,300,3.0
1,,neutral,4.398674488067627,0.010335037484765053,4.5235748291015625,0.3974911868572235,25.054851531982422,0.11537822335958481,65.49970245361328,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,400,4.0
1,,neutral,5.777143478393555,0.01097121462225914,6.934153079986572,0.5252419710159302,24.110761642456055,0.1775386929512024,62.46418762207031,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,500,5.0
1,,neutral,0.5821172595024109,0.000219303386984393,0.8817348480224609,3.325946569442749,5.515088081359863,0.2937435805797577,89.40115356445312,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,600,6.0
1,,neutral,6.596189498901367,0.039127763360738754,10.398937225341797,0.29755592346191406,40.49330520629883,0.14552444219589233,42.029361724853516,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,700,7.0
1,,neutral,2.189574718475342,7.086053665261716e-05,1.269347906112671,0.10858240723609924,11.695754051208496,0.015726633369922638,84.720947265625,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,800,8.0
1,,neutral,7.724641799926758,0.048502083867788315,6.421386241912842,0.5812132954597473,41.36478042602539,0.24479015171527863,43.614681243896484,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,900,9.0
1,,neutral,9.251440048217773,0.01274167001247406,3.7968087196350098,0.35514697432518005,23.268165588378906,0.14256438612937927,63.173133850097656,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1000,10.0
1,,neutral,4.578532695770264,0.005619175732135773,6.536261081695557,0.6668225526809692,38.09834289550781,0.15130522847175598,49.96311950683594,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1100,11.0
1,,fear,8.693581581115723,0.061178311705589294,38.34514236450195,3.1952078342437744,38.14356231689453,0.6322985291481018,10.929028511047363,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1200,12.0
1,,neutral,8.063114166259766,0.010501254349946976,3.1195414066314697,0.7384553551673889,23.934749603271484,0.32041463255882263,63.8132209777832,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1300,13.0
1,,sad,15.812301635742188,0.2232811450958252,8.85712718963623,0.6851941347122192,38.79520797729492,0.4112153649330139,35.21568298339844,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1400,14.0
1,,neutral,6.048685550689697,0.001844850485213101,3.539762258529663,0.17990532517433167,17.01496124267578,0.10497067868709564,73.10987091064453,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1500,15.0
1,,neutral,3.846736431121826,0.01395530067384243,4.15471887588501,0.7237960696220398,34.25558090209961,0.03592127561569214,56.96929168701172,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1600,16.0
1,,neutral,2.6546638011932373,2.917750862252433e-05,0.4887036085128784,0.014112383127212524,1.6180405616760254,0.0031827546190470457,95.22126770019531,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1700,17.0
1,,neutral,16.790273666381836,0.021588005125522614,6.366857051849365,0.5762035846710205,30.86897087097168,0.11042169481515884,45.26568603515625,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1800,18.0
1,,neutral,4.717666149139404,0.06743817031383514,11.293981552124023,1.5247234106063843,40.37034606933594,0.8443732261657715,41.181480407714844,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,1900,19.0
1,,sad,14.857169151306152,0.401787668466568,24.035520553588867,0.4665294885635376,41.21600341796875,0.5106567144393921,18.512332916259766,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2000,20.0
1,,sad,3.1524813175201416,0.022969404235482216,18.81895637512207,0.6773809790611267,51.19869613647461,0.20889902114868164,25.92061996459961,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2100,21.0
1,,sad,12.173480987548828,0.2153436839580536,16.724512100219727,0.838123083114624,53.433990478515625,0.45493313670158386,16.159616470336914,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2200,22.0
1,,sad,14.472238540649414,0.21811215579509735,10.885979652404785,1.2617958784103394,40.688873291015625,0.3545791804790497,32.11841583251953,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2300,23.0
1,,neutral,17.536691665649414,0.08383280783891678,6.057811260223389,1.807977318763733,34.05894470214844,0.49450957775115967,39.960235595703125,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2400,24.0
1,,neutral,3.112206220626831,0.009006427600979805,3.1583714485168457,2.073702335357666,21.56280517578125,0.41562896966934204,69.66827392578125,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2500,25.0
1,,neutral,2.2518398761749268,0.0029015480540692806,4.57327127456665,0.4919254779815674,30.639724731445312,0.09606627374887466,61.944278717041016,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2600,26.0
1,,neutral,0.6147854328155518,0.0018112401012331247,9.87679672241211,5.740450382232666,23.379457473754883,0.903185248374939,59.4835090637207,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2700,27.0
1,,sad,13.771611213684082,0.22483228147029877,16.063318252563477,0.44263169169425964,45.91035461425781,0.5308892130851746,23.056360244750977,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2800,28.0
1,,neutral,1.071988821029663,0.0012344818096607924,3.650540828704834,0.9791876673698425,12.544797897338867,0.5061153173446655,81.24613952636719,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,2900,29.0
1,,neutral,2.5050339698791504,0.000584209687076509,4.453336715698242,0.828652024269104,12.716704368591309,0.14717386662960052,79.34851837158203,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3000,30.0
1,,neutral,9.516719818115234,0.012630729004740715,4.623077392578125,0.5427989363670349,23.998586654663086,0.14046823978424072,61.16572189331055,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3100,31.0
1,,sad,16.712642669677734,0.11314378678798676,5.9487385749816895,0.4367452561855316,39.6464729309082,0.3815653622150421,36.760684967041016,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3200,32.0
1,,neutral,1.714080572128296,0.000874721328727901,3.5679056644439697,0.37370437383651733,21.37801742553711,0.05559086427092552,72.90982818603516,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3300,33.0
1,,sad,7.723737716674805,0.02829940989613533,9.582152366638184,0.3984419107437134,44.57271194458008,0.5134815573692322,37.18117141723633,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3400,34.0
1,,sad,12.947871208190918,0.17002928256988525,29.720874786376953,2.069911479949951,33.07072067260742,0.41827791929244995,21.602317810058594,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3500,35.0
1,,sad,18.149497985839844,0.17143070697784424,32.27853775024414,0.6827263236045837,32.32282257080078,0.41248905658721924,15.982495307922363,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3600,36.0
1,,neutral,14.915278434753418,0.06399276852607727,18.1275691986084,0.32641178369522095,30.094545364379883,0.18712233006954193,36.28507614135742,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3700,37.0
1,,neutral,1.198637843132019,0.0014999393606558442,18.221166610717773,0.6655803918838501,29.450586318969727,0.06966839730739594,50.39286422729492,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3800,38.0
1,,neutral,9.982893943786621,0.023175397887825966,19.853830337524414,0.5498097538948059,29.32961654663086,0.16262584924697876,40.098052978515625,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,3900,39.0
1,,sad,5.012786865234375,0.014984188601374626,17.94211196899414,2.3541316986083984,42.54065704345703,0.1956859529018402,31.93963623046875,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4000,40.0
1,,sad,9.637670516967773,0.19981838762760162,12.310003280639648,0.5896797180175781,44.71784973144531,0.5239596366882324,32.021018981933594,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4100,41.0
1,,neutral,1.3684804439544678,0.0001833604765124619,2.3813202381134033,0.1518854796886444,11.67821979522705,0.04266207292675972,84.37725067138672,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4200,42.0
1,,neutral,3.5945920944213867,0.0196685791015625,6.486328601837158,0.447246789932251,41.8619270324707,0.1380489021539688,47.452186584472656,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4300,43.0
1,,neutral,3.437562942504883,0.011860770173370838,3.3518378734588623,0.9386928081512451,25.740304946899414,0.3033502399921417,66.21639251708984,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4400,44.0
1,,neutral,2.8956143856048584,0.027385327965021133,5.827436923980713,2.516345977783203,39.836612701416016,0.2220841497182846,48.67451477050781,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4500,45.0
1,,sad,16.546493530273438,0.1756533533334732,6.665712356567383,0.49585413932800293,39.84961700439453,0.20849967002868652,36.05817794799805,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4600,46.0
1,,neutral,1.8759188652038574,0.00409606471657753,3.897388219833374,0.6870658993721008,19.74230194091797,0.04900600016117096,73.74422454833984,2026-01-20_14-44-42_Maya,2026-01-20 14-44-42 Maya.mp4,4700,47.0
