metric,duration_s,peak_abs_z,peak_signed_z,n_frames,video_id,event_start_s,event_end_s,requires_manual_confirmation
head_yaw_proxy,0.10999999999989996,3.5172957074224005,-3.5172957074224005,11,2025-12-28_14-03-58,1054.76,1054.87,True
head_yaw_proxy,0.12000000000011823,4.733828224904553,4.733828224904553,12,2025-12-28_14-03-58,1071.83,1071.95,True
head_yaw_proxy,0.1899999999998272,3.6861806833245105,-3.6861806833245105,18,2025-12-28_14-03-58,1091.44,1091.6299999999999,True
head_yaw_proxy,0.36000000000012733,3.710290504650286,3.710290504650286,36,2025-12-28_14-03-58,1095.59,1095.95,True
head_yaw_proxy,0.15000000000009095,5.533582661024899,-5.533582661024899,15,2025-12-28_14-03-58,1100.12,1100.27,True
head_yaw_proxy,0.17000000000007276,4.088958211553998,4.088958211553998,17,2025-12-28_14-03-58,1108.54,1108.71,True
head_yaw_proxy,0.09999999999990905,3.7809120317085236,3.7809120317085236,10,2025-12-28_14-03-58,1119.52,1119.62,True
head_yaw_proxy,0.08000000000015461,3.6897584569442103,3.6897584569442103,8,2025-12-28_14-03-58,1124.12,1124.2,True
head_yaw_proxy,0.15000000000009095,4.578197905916781,4.578197905916781,15,2025-12-28_14-03-58,1138.09,1138.24,True
head_yaw_proxy,0.10999999999989996,3.282599368693753,-3.282599368693753,11,2025-12-28_14-03-58,1150.22,1150.33,True
head_yaw_proxy,0.14000000000010004,5.3418129494886175,-5.3418129494886175,14,2025-12-28_14-03-58,1150.5,1150.64,True
head_yaw_proxy,0.08999999999991815,4.799923821417059,4.799923821417059,9,2025-12-28_14-03-58,1168.26,1168.35,True
head_yaw_proxy,0.17000000000007276,5.264551056739516,5.264551056739516,17,2025-12-28_14-03-58,1176.33,1176.5,True
head_yaw_proxy,0.4900000000000091,3.833556115721896,-3.833556115721896,49,2025-12-28_14-03-58,1205.18,1205.67,True
head_yaw_proxy,0.08999999999991815,5.591943183650068,5.591943183650068,9,2025-12-28_14-03-58,1216.69,1216.78,True
head_yaw_proxy,0.11999999999989086,3.153979272311606,-3.153979272311606,12,2025-12-28_14-03-58,1230.96,1231.08,True
head_yaw_proxy,0.10999999999989996,3.197349077940728,-3.197349077940728,11,2025-12-28_14-03-58,1235.88,1235.99,True
head_yaw_proxy,0.31999999999993634,4.571935784771574,-4.571935784771574,32,2025-12-28_14-03-58,1269.72,1270.04,True
head_yaw_proxy,0.2899999999999636,4.926653060635988,-4.926653060635988,29,2025-12-28_14-03-58,1274.49,1274.78,True
head_yaw_proxy,0.13000000000010914,3.680822525753294,3.680822525753294,13,2025-12-28_14-03-58,1279.52,1279.65,True
au06_cheek_raise_proxy,0.15000000000000036,4.872528783128287,-4.872528783128287,15,2026-01-08_10-25-28,13.27,13.42,True
au12_lip_corner_pull_proxy,0.09999999999999964,3.4205295372765216,-3.4205295372765216,10,2026-01-08_10-25-28,5.92,6.02,True
au09_nose_wrinkle_proxy,0.11999999999999922,6.5435335827169405,6.5435335827169405,12,2026-01-08_10-25-28,12.88,13.0,True
au10_upper_lip_raise_proxy,0.13999999999999968,3.3098554102422897,3.3098554102422897,14,2026-01-08_10-25-28,6.41,6.55,True
au10_upper_lip_raise_proxy,0.08999999999999986,3.7381176053736547,3.7381176053736547,9,2026-01-08_10-25-28,12.91,13.0,True
au45_blink_proxy,0.1299999999999999,5.8025947750472,5.8025947750472,13,2026-01-08_10-25-28,4.09,4.22,True
au45_blink_proxy,0.10999999999999943,7.179258041561896,7.179258041561896,11,2026-01-08_10-25-28,6.03,6.14,True
au45_blink_proxy,0.08999999999999986,7.624113846131735,7.624113846131735,9,2026-01-08_10-25-28,13.03,13.12,True
cheek_composite_proxy,0.1299999999999999,3.92593573237189,3.92593573237189,13,2026-01-08_10-25-28,6.42,6.55,True
cheek_composite_proxy,0.22000000000000064,4.040561347818235,-4.040561347818235,22,2026-01-08_10-25-28,13.17,13.39,True
mouth_asymmetry_proxy,0.16000000000000014,4.238361381158035,4.238361381158035,16,2026-01-08_10-25-28,12.95,13.11,True
head_yaw_proxy,0.29999999999999893,4.709958599380616,4.709958599380616,27,2026-01-08_10-25-28,12.91,13.209999999999999,True
au06_cheek_raise_proxy,0.3299999999999965,3.581058560825734,-3.581058560825734,33,2026-01-20_14-38-34_Ariella,14.88,15.209999999999997,True
au06_cheek_raise_proxy,0.399999999999995,4.431107084134299,4.431107084134299,40,2026-01-20_14-38-34_Ariella,21.44,21.839999999999996,True
au06_cheek_raise_proxy,0.10999999999999943,3.1783164029710798,-3.1783164029710798,11,2026-01-20_14-38-34_Ariella,27.33,27.439999999999998,True
au06_cheek_raise_proxy,0.269999999999996,5.620229508172391,-5.620229508172391,27,2026-01-20_14-38-34_Ariella,34.14,34.41,True
au06_cheek_raise_proxy,0.22999999999999687,3.9425698377549327,3.9425698377549327,23,2026-01-20_14-38-34_Ariella,40.28,40.51,True
au06_cheek_raise_proxy,0.0899999999999963,4.505832419396145,4.505832419396145,9,2026-01-20_14-38-34_Ariella,44.46,44.55,True
au06_cheek_raise_proxy,0.12999999999999545,4.437915461064433,-4.437915461064433,13,2026-01-20_14-38-34_Ariella,44.61,44.739999999999995,True
au06_cheek_raise_proxy,0.28999999999999915,4.354857499866578,-4.354857499866578,29,2026-01-20_14-38-34_Ariella,52.41,52.699999999999996,True
au06_cheek_raise_proxy,0.1599999999999966,8.257206173838329,8.257206173838329,16,2026-01-20_14-38-34_Ariella,57.7,57.86,True
au06_cheek_raise_proxy,0.18999999999999773,7.248165253504429,7.248165253504429,19,2026-01-20_14-38-34_Ariella,62.33,62.519999999999996,True
au06_cheek_raise_proxy,0.09000000000000341,4.571720147747769,4.571720147747769,9,2026-01-20_14-38-34_Ariella,68.07,68.16,True
au06_cheek_raise_proxy,0.10999999999998522,5.155983751417841,5.155983751417841,11,2026-01-20_14-38-34_Ariella,70.34,70.44999999999999,True
au06_cheek_raise_proxy,0.10999999999999943,3.917814997768554,3.917814997768554,11,2026-01-20_14-38-34_Ariella,72.77,72.88,True
au06_cheek_raise_proxy,0.0999999999999801,3.3225152192989245,-3.3225152192989245,10,2026-01-20_14-38-34_Ariella,75.98,76.07999999999998,True
au06_cheek_raise_proxy,0.12999999999999545,6.96293017584121,6.96293017584121,13,2026-01-20_14-38-34_Ariella,86.22,86.35,True
au06_cheek_raise_proxy,0.13999999999998636,7.34794529262236,7.34794529262236,14,2026-01-20_14-38-34_Ariella,93.84,93.97999999999999,True
au06_cheek_raise_proxy,0.1700000000000017,8.365129416228413,8.365129416228413,17,2026-01-20_14-38-34_Ariella,100.02,100.19,True
au06_cheek_raise_proxy,0.14999999999999147,8.847491496633099,8.847491496633099,15,2026-01-20_14-38-34_Ariella,105.26,105.41,True
au06_cheek_raise_proxy,0.20999999999999375,4.997789051014715,4.997789051014715,21,2026-01-20_14-38-34_Ariella,111.04,111.25,True
au06_cheek_raise_proxy,0.21000000000000796,3.9859352027648187,-3.9859352027648187,21,2026-01-20_14-38-34_Ariella,118.66,118.87,True
au06_cheek_raise_proxy,0.10999999999998522,3.4294624838119105,3.4294624838119105,8,2026-01-20_14-38-34_Ariella,126.75,126.85999999999999,True
au06_cheek_raise_proxy,0.13999999999998636,6.450654120480677,6.450654120480677,14,2026-01-20_14-38-34_Ariella,136.09,136.23,True
au06_cheek_raise_proxy,0.11000000000001364,6.8102672901439005,6.8102672901439005,11,2026-01-20_14-38-34_Ariella,145.17,145.28,True
au06_cheek_raise_proxy,0.15000000000000568,6.727235625665032,6.727235625665032,15,2026-01-20_14-38-34_Ariella,151.04,151.19,True
au06_cheek_raise_proxy,0.13999999999998636,6.375451102759227,6.375451102759227,14,2026-01-20_14-38-34_Ariella,158.36,158.5,True
au06_cheek_raise_proxy,0.15000000000000568,5.3427736854942856,5.3427736854942856,15,2026-01-20_14-38-34_Ariella,162.47,162.62,True
au06_cheek_raise_proxy,0.09000000000000341,4.877261908857457,4.877261908857457,9,2026-01-20_14-38-34_Ariella,182.22,182.31,True
au06_cheek_raise_proxy,0.10999999999998522,5.244471308055451,5.244471308055451,11,2026-01-20_14-38-34_Ariella,183.6,183.70999999999998,True
au06_cheek_raise_proxy,0.12999999999999545,8.903906856381385,8.903906856381385,13,2026-01-20_14-38-34_Ariella,193.39,193.51999999999998,True
au06_cheek_raise_proxy,0.11999999999997613,7.57298207844352,7.57298207844352,12,2026-01-20_14-38-34_Ariella,199.02,199.14,True
au06_cheek_raise_proxy,0.1699999999999875,7.1235692832157556,7.1235692832157556,17,2026-01-20_14-38-34_Ariella,207.76,207.92999999999998,True
au06_cheek_raise_proxy,0.18999999999999773,7.263684839324875,7.263684839324875,19,2026-01-20_14-38-34_Ariella,212.59,212.78,True
au06_cheek_raise_proxy,0.15000000000000568,4.789971501529375,4.789971501529375,15,2026-01-20_14-38-34_Ariella,217.2,217.35,True
au06_cheek_raise_proxy,0.18999999999999773,5.782281851141274,5.782281851141274,19,2026-01-20_14-38-34_Ariella,218.23,218.42,True
au06_cheek_raise_proxy,0.18999999999999773,6.959215023026976,6.959215023026976,19,2026-01-20_14-38-34_Ariella,231.82,232.01,True
au06_cheek_raise_proxy,0.12000000000000455,3.3845974363775015,3.3845974363775015,12,2026-01-20_14-38-34_Ariella,242.23,242.35,True
au06_cheek_raise_proxy,0.1599999999999966,4.945887015195393,4.945887015195393,16,2026-01-20_14-38-34_Ariella,242.41,242.57,True
au06_cheek_raise_proxy,0.4200000000000159,4.789425725933968,-4.789425725933968,42,2026-01-20_14-38-34_Ariella,251.45,251.87,True
au06_cheek_raise_proxy,0.19999999999998863,3.5934409643862124,-3.5934409643862124,20,2026-01-20_14-38-34_Ariella,262.61,262.81,True
au12_lip_corner_pull_proxy,0.16999999999999793,5.133986096853597,-5.133986096853597,17,2026-01-20_14-38-34_Ariella,1.53,1.699999999999998,True
au12_lip_corner_pull_proxy,0.2699999999999978,3.931975031110644,3.931975031110644,27,2026-01-20_14-38-34_Ariella,8.6,8.869999999999997,True
au12_lip_corner_pull_proxy,0.13999999999999346,4.271233915137607,4.271233915137607,14,2026-01-20_14-38-34_Ariella,52.42,52.559999999999995,True
au12_lip_corner_pull_proxy,0.2599999999999909,5.105907281366498,5.105907281366498,26,2026-01-20_14-38-34_Ariella,76.19,76.44999999999999,True
au12_lip_corner_pull_proxy,0.10999999999999943,3.850881140838808,-3.850881140838808,11,2026-01-20_14-38-34_Ariella,97.17,97.28,True
au12_lip_corner_pull_proxy,0.38999999999998636,4.69080676811984,4.69080676811984,39,2026-01-20_14-38-34_Ariella,112.31,112.69999999999999,True
au12_lip_corner_pull_proxy,0.1700000000000017,3.7244968663356617,3.7244968663356617,17,2026-01-20_14-38-34_Ariella,124.67,124.84,True
au12_lip_corner_pull_proxy,0.08999999999997499,4.260320309729659,-4.260320309729659,9,2026-01-20_14-38-34_Ariella,129.21,129.29999999999998,True
au12_lip_corner_pull_proxy,0.3299999999999841,4.17549534757258,4.17549534757258,33,2026-01-20_14-38-34_Ariella,142.08,142.41,True
au12_lip_corner_pull_proxy,0.3699999999999761,5.003426357387712,5.003426357387712,37,2026-01-20_14-38-34_Ariella,163.43,163.79999999999998,True
au12_lip_corner_pull_proxy,0.21999999999997044,3.9064788219834288,-3.9064788219834288,22,2026-01-20_14-38-34_Ariella,168.46,168.67999999999998,True
au12_lip_corner_pull_proxy,0.11999999999997613,3.5984787342083777,3.5984787342083777,12,2026-01-20_14-38-34_Ariella,169.61,169.73,True
au12_lip_corner_pull_proxy,0.22999999999998977,4.43126351200664,4.43126351200664,23,2026-01-20_14-38-34_Ariella,183.11,183.34,True
au12_lip_corner_pull_proxy,0.1799999999999784,4.368633122925349,-4.368633122925349,18,2026-01-20_14-38-34_Ariella,202.24,202.42,True
au12_lip_corner_pull_proxy,0.08999999999997499,3.110021051647,-3.110021051647,9,2026-01-20_14-38-34_Ariella,234.15,234.23999999999998,True
au12_lip_corner_pull_proxy,0.1599999999999966,3.578341338951094,-3.578341338951094,16,2026-01-20_14-38-34_Ariella,243.4,243.56,True
au12_lip_corner_pull_proxy,0.1799999999999784,3.9741730656654366,-3.9741730656654366,18,2026-01-20_14-38-34_Ariella,243.62,243.79999999999998,True
au12_lip_corner_pull_proxy,0.18999999999999773,3.691112825976181,-3.691112825976181,19,2026-01-20_14-38-34_Ariella,251.63,251.82,True
au12_lip_corner_pull_proxy,0.12000000000000455,3.4067602503855023,3.4067602503855023,12,2026-01-20_14-38-34_Ariella,260.52,260.64,True
au09_nose_wrinkle_proxy,0.31999999999999673,3.885654832795862,-3.885654832795862,32,2026-01-20_14-38-34_Ariella,17.1,17.419999999999998,True
au09_nose_wrinkle_proxy,0.32999999999999474,3.796175368502433,-3.796175368502433,33,2026-01-20_14-38-34_Ariella,21.51,21.839999999999996,True
au09_nose_wrinkle_proxy,0.12999999999999545,6.0874849983504795,-6.0874849983504795,13,2026-01-20_14-38-34_Ariella,49.53,49.66,True
au09_nose_wrinkle_proxy,0.22999999999999687,6.851035689153648,-6.851035689153648,23,2026-01-20_14-38-34_Ariella,57.69,57.919999999999995,True
au09_nose_wrinkle_proxy,0.17999999999999972,6.364974688286032,-6.364974688286032,18,2026-01-20_14-38-34_Ariella,62.36,62.54,True
au09_nose_wrinkle_proxy,0.12000000000000455,5.1097008841227165,-5.1097008841227165,12,2026-01-20_14-38-34_Ariella,68.07,68.19,True
au09_nose_wrinkle_proxy,0.18000000000000682,4.538506054867975,-4.538506054867975,18,2026-01-20_14-38-34_Ariella,78.85,79.03,True
au09_nose_wrinkle_proxy,0.09000000000000341,5.257094700748498,-5.257094700748498,9,2026-01-20_14-38-34_Ariella,86.25,86.34,True
au09_nose_wrinkle_proxy,0.14000000000000057,5.702607072627584,-5.702607072627584,14,2026-01-20_14-38-34_Ariella,91.76,91.9,True
au09_nose_wrinkle_proxy,0.12000000000000455,5.38659732366968,-5.38659732366968,12,2026-01-20_14-38-34_Ariella,93.88,94.0,True
au09_nose_wrinkle_proxy,0.1700000000000017,7.348821276356534,-7.348821276356534,17,2026-01-20_14-38-34_Ariella,100.04,100.21000000000001,True
au09_nose_wrinkle_proxy,0.15000000000000568,7.122210555698647,-7.122210555698647,15,2026-01-20_14-38-34_Ariella,105.28,105.43,True
au09_nose_wrinkle_proxy,0.11000000000001364,3.9042330364376463,-3.9042330364376463,11,2026-01-20_14-38-34_Ariella,111.16,111.27000000000001,True
au09_nose_wrinkle_proxy,0.10000000000000853,4.535519708984565,-4.535519708984565,10,2026-01-20_14-38-34_Ariella,113.45,113.55000000000001,True
au09_nose_wrinkle_proxy,0.0899999999999892,4.730944221805382,-4.730944221805382,9,2026-01-20_14-38-34_Ariella,116.58,116.66999999999999,True
au09_nose_wrinkle_proxy,0.10999999999998522,6.143259901443265,-6.143259901443265,11,2026-01-20_14-38-34_Ariella,121.09,121.19999999999999,True
au09_nose_wrinkle_proxy,0.13999999999998636,5.255009595248627,-5.255009595248627,14,2026-01-20_14-38-34_Ariella,126.68,126.82,True
au09_nose_wrinkle_proxy,0.09999999999999432,4.615002702880389,-4.615002702880389,10,2026-01-20_14-38-34_Ariella,158.42,158.51999999999998,True
au09_nose_wrinkle_proxy,0.12999999999999545,5.330852160252235,-5.330852160252235,13,2026-01-20_14-38-34_Ariella,162.53,162.66,True
au09_nose_wrinkle_proxy,0.08999999999997499,5.227482119355095,-5.227482119355095,9,2026-01-20_14-38-34_Ariella,183.62,183.70999999999998,True
au09_nose_wrinkle_proxy,0.08999999999997499,5.6056065443664265,-5.6056065443664265,9,2026-01-20_14-38-34_Ariella,193.43,193.51999999999998,True
au09_nose_wrinkle_proxy,0.0800000000000125,4.808205952243302,-4.808205952243302,8,2026-01-20_14-38-34_Ariella,205.2,205.28,True
au09_nose_wrinkle_proxy,0.10999999999998522,5.9423255610934245,-5.9423255610934245,11,2026-01-20_14-38-34_Ariella,207.81,207.92,True
au09_nose_wrinkle_proxy,0.1599999999999966,7.288094677279586,-7.288094677279586,16,2026-01-20_14-38-34_Ariella,212.62,212.78,True
au09_nose_wrinkle_proxy,0.12000000000000455,4.80132152349181,-4.80132152349181,12,2026-01-20_14-38-34_Ariella,217.25,217.37,True
au09_nose_wrinkle_proxy,0.23999999999998067,4.904398346726811,-4.904398346726811,24,2026-01-20_14-38-34_Ariella,218.24,218.48,True
au09_nose_wrinkle_proxy,0.09999999999999432,6.1271463561922905,-6.1271463561922905,10,2026-01-20_14-38-34_Ariella,224.26,224.35999999999999,True
au09_nose_wrinkle_proxy,0.14999999999997726,5.645630079769336,-5.645630079769336,15,2026-01-20_14-38-34_Ariella,231.86,232.01,True
au09_nose_wrinkle_proxy,0.0800000000000125,4.894164425169802,-4.894164425169802,8,2026-01-20_14-38-34_Ariella,236.73,236.81,True
au09_nose_wrinkle_proxy,0.36000000000001364,4.0198807854921474,-4.0198807854921474,36,2026-01-20_14-38-34_Ariella,242.23,242.59,True
au09_nose_wrinkle_proxy,0.2400000000000091,5.646472276641609,-5.646472276641609,24,2026-01-20_14-38-34_Ariella,251.63,251.87,True
au10_upper_lip_raise_proxy,0.15999999999999748,3.7984718505089927,-3.7984718505089927,16,2026-01-20_14-38-34_Ariella,6.03,6.189999999999998,True
au10_upper_lip_raise_proxy,0.35999999999999943,4.020568418338756,-4.020568418338756,36,2026-01-20_14-38-34_Ariella,14.86,15.219999999999999,True
au10_upper_lip_raise_proxy,0.3099999999999987,3.7143615826282397,-3.7143615826282397,31,2026-01-20_14-38-34_Ariella,27.14,27.45,True
au10_upper_lip_raise_proxy,0.1700000000000017,3.720812470499688,-3.720812470499688,17,2026-01-20_14-38-34_Ariella,34.23,34.4,True
au10_upper_lip_raise_proxy,0.1599999999999966,4.781450937469002,-4.781450937469002,16,2026-01-20_14-38-34_Ariella,39.68,39.839999999999996,True
au10_upper_lip_raise_proxy,0.14999999999999858,3.3426755204631835,-3.3426755204631835,15,2026-01-20_14-38-34_Ariella,44.58,44.73,True
au10_upper_lip_raise_proxy,0.29999999999999716,4.354074850704369,-4.354074850704369,30,2026-01-20_14-38-34_Ariella,52.4,52.699999999999996,True
au10_upper_lip_raise_proxy,0.2499999999999929,5.751367536366584,-5.751367536366584,25,2026-01-20_14-38-34_Ariella,57.88,58.129999999999995,True
au10_upper_lip_raise_proxy,0.10000000000000142,5.807146721581662,5.807146721581662,10,2026-01-20_14-38-34_Ariella,62.4,62.5,True
au10_upper_lip_raise_proxy,0.0899999999999892,3.3366302123062277,-3.3366302123062277,9,2026-01-20_14-38-34_Ariella,82.45,82.53999999999999,True
au10_upper_lip_raise_proxy,0.13999999999998636,3.286057048160229,-3.286057048160229,14,2026-01-20_14-38-34_Ariella,94.31,94.44999999999999,True
au10_upper_lip_raise_proxy,0.11000000000001364,5.240850372767499,5.240850372767499,11,2026-01-20_14-38-34_Ariella,100.07,100.18,True
au10_upper_lip_raise_proxy,0.23999999999998067,4.663362120566951,-4.663362120566951,24,2026-01-20_14-38-34_Ariella,105.43,105.66999999999999,True
au10_upper_lip_raise_proxy,0.3399999999999892,4.8233867746469805,-4.8233867746469805,34,2026-01-20_14-38-34_Ariella,111.83,112.16999999999999,True
au10_upper_lip_raise_proxy,0.09999999999999432,3.711964763934553,-3.711964763934553,10,2026-01-20_14-38-34_Ariella,118.65,118.75,True
au10_upper_lip_raise_proxy,0.38999999999998636,3.527222136561017,-3.527222136561017,39,2026-01-20_14-38-34_Ariella,152.91,153.29999999999998,True
au10_upper_lip_raise_proxy,0.3199999999999932,3.6740362465200986,-3.6740362465200986,32,2026-01-20_14-38-34_Ariella,168.77,169.09,True
au10_upper_lip_raise_proxy,0.3499999999999943,4.632592039629634,-4.632592039629634,35,2026-01-20_14-38-34_Ariella,182.69,183.04,True
au10_upper_lip_raise_proxy,0.1599999999999966,5.3185248105920815,-5.3185248105920815,16,2026-01-20_14-38-34_Ariella,193.53,193.69,True
au10_upper_lip_raise_proxy,0.18999999999999773,4.623453883241396,-4.623453883241396,19,2026-01-20_14-38-34_Ariella,199.14,199.32999999999998,True
au10_upper_lip_raise_proxy,0.14999999999997726,3.3406942376594273,-3.3406942376594273,15,2026-01-20_14-38-34_Ariella,205.34,205.48999999999998,True
au10_upper_lip_raise_proxy,0.1699999999999875,3.419251774132731,-3.419251774132731,17,2026-01-20_14-38-34_Ariella,207.97,208.14,True
au10_upper_lip_raise_proxy,0.11999999999997613,6.361027670727435,6.361027670727435,12,2026-01-20_14-38-34_Ariella,212.65,212.76999999999998,True
au10_upper_lip_raise_proxy,0.11000000000001364,4.598017559721436,4.598017559721436,11,2026-01-20_14-38-34_Ariella,217.26,217.37,True
au10_upper_lip_raise_proxy,0.19999999999998863,4.392637150335192,4.392637150335192,20,2026-01-20_14-38-34_Ariella,218.26,218.45999999999998,True
au10_upper_lip_raise_proxy,0.08999999999997499,3.3799338746908454,-3.3799338746908454,9,2026-01-20_14-38-34_Ariella,224.77,224.85999999999999,True
au10_upper_lip_raise_proxy,0.0800000000000125,3.4318605632017536,-3.4318605632017536,8,2026-01-20_14-38-34_Ariella,242.7,242.78,True
au10_upper_lip_raise_proxy,0.20999999999997954,3.8246875354717487,-3.8246875354717487,21,2026-01-20_14-38-34_Ariella,243.72,243.92999999999998,True
au10_upper_lip_raise_proxy,0.5200000000000102,4.547295400356701,-4.547295400356701,52,2026-01-20_14-38-34_Ariella,251.35,251.87,True
au10_upper_lip_raise_proxy,0.12000000000000455,3.5067290001662466,-3.5067290001662466,12,2026-01-20_14-38-34_Ariella,262.8,262.92,True
au24_lip_press_proxy,0.19999999999999796,6.738130187725088,-6.738130187725088,20,2026-01-20_14-38-34_Ariella,1.54,1.739999999999998,True
au24_lip_press_proxy,0.3099999999999987,4.065993831459259,-4.065993831459259,31,2026-01-20_14-38-34_Ariella,8.26,8.569999999999999,True
au24_lip_press_proxy,0.1699999999999946,3.148466606355006,-3.148466606355006,17,2026-01-20_14-38-34_Ariella,32.28,32.449999999999996,True
au24_lip_press_proxy,0.12999999999999545,4.464391467317152,-4.464391467317152,13,2026-01-20_14-38-34_Ariella,44.43,44.559999999999995,True
au24_lip_press_proxy,0.17999999999999972,3.949594596447199,-3.949594596447199,18,2026-01-20_14-38-34_Ariella,48.87,49.05,True
au24_lip_press_proxy,0.29999999999999716,4.019148415222065,-4.019148415222065,30,2026-01-20_14-38-34_Ariella,57.74,58.04,True
au24_lip_press_proxy,0.28000000000000114,4.481679961892971,-4.481679961892971,28,2026-01-20_14-38-34_Ariella,112.32,112.6,True
au24_lip_press_proxy,0.14999999999997726,6.3379918376681434,-6.3379918376681434,15,2026-01-20_14-38-34_Ariella,129.21,129.35999999999999,True
au24_lip_press_proxy,0.15000000000000568,4.835974456284886,-4.835974456284886,15,2026-01-20_14-38-34_Ariella,145.35,145.5,True
au24_lip_press_proxy,0.12999999999999545,3.46630569902517,3.46630569902517,13,2026-01-20_14-38-34_Ariella,154.16,154.29,True
au24_lip_press_proxy,0.28000000000000114,3.432797252719632,-3.432797252719632,28,2026-01-20_14-38-34_Ariella,158.91,159.19,True
au24_lip_press_proxy,0.3400000000000034,3.554531108928334,-3.554531108928334,34,2026-01-20_14-38-34_Ariella,163.26,163.6,True
au24_lip_press_proxy,0.11999999999997613,3.532286397615897,-3.532286397615897,12,2026-01-20_14-38-34_Ariella,169.71,169.82999999999998,True
au24_lip_press_proxy,0.19999999999998863,3.8827524312611446,3.8827524312611446,20,2026-01-20_14-38-34_Ariella,212.35,212.54999999999998,True
au24_lip_press_proxy,0.18000000000000682,5.7034576054813595,-5.7034576054813595,18,2026-01-20_14-38-34_Ariella,251.63,251.81,True
au24_lip_press_proxy,0.08000000000004093,3.5208196438232724,-3.5208196438232724,8,2026-01-20_14-38-34_Ariella,261.53,261.61,True
au24_lip_press_proxy,0.11000000000001364,3.4713633056839135,-3.4713633056839135,11,2026-01-20_14-38-34_Ariella,267.64,267.75,True
au24_lip_press_proxy,0.160000000000025,3.143280831470265,-3.143280831470265,16,2026-01-20_14-38-34_Ariella,268.02,268.18,True
au45_blink_proxy,0.12999999999999812,3.77332810678483,3.77332810678483,13,2026-01-20_14-38-34_Ariella,1.19,1.319999999999998,True
au45_blink_proxy,0.1399999999999979,3.92936822112307,3.92936822112307,14,2026-01-20_14-38-34_Ariella,1.85,1.989999999999998,True
au45_blink_proxy,0.14999999999999813,4.501850962049304,4.501850962049304,15,2026-01-20_14-38-34_Ariella,3.9,4.049999999999998,True
au45_blink_proxy,0.09999999999999787,5.618545839929348,5.618545839929348,10,2026-01-20_14-38-34_Ariella,8.53,8.629999999999997,True
au45_blink_proxy,0.20999999999999908,5.093882209042282,5.093882209042282,21,2026-01-20_14-38-34_Ariella,12.29,12.499999999999998,True
au45_blink_proxy,0.4899999999999949,4.313621804665488,4.313621804665488,49,2026-01-20_14-38-34_Ariella,16.92,17.409999999999997,True
au45_blink_proxy,0.4299999999999997,4.557037660260043,4.557037660260043,43,2026-01-20_14-38-34_Ariella,21.4,21.83,True
au45_blink_proxy,0.379999999999999,5.191944917576243,5.191944917576243,38,2026-01-20_14-38-34_Ariella,27.06,27.439999999999998,True
au45_blink_proxy,0.269999999999996,5.637592567276423,5.637592567276423,27,2026-01-20_14-38-34_Ariella,34.13,34.4,True
au45_blink_proxy,0.36999999999999744,3.2866406924378135,3.2866406924378135,37,2026-01-20_14-38-34_Ariella,38.79,39.16,True
au45_blink_proxy,0.269999999999996,4.177330362541491,4.177330362541491,27,2026-01-20_14-38-34_Ariella,40.24,40.51,True
au45_blink_proxy,0.14000000000000057,8.063838355718616,8.063838355718616,14,2026-01-20_14-38-34_Ariella,44.43,44.57,True
au45_blink_proxy,0.13999999999999346,7.050336853569184,7.050336853569184,14,2026-01-20_14-38-34_Ariella,49.49,49.629999999999995,True
au45_blink_proxy,0.10999999999999233,3.082220375598406,3.082220375598406,11,2026-01-20_14-38-34_Ariella,52.59,52.699999999999996,True
au45_blink_proxy,0.20999999999999375,6.8177149524586484,6.8177149524586484,21,2026-01-20_14-38-34_Ariella,57.67,57.879999999999995,True
au45_blink_proxy,0.25,6.879512063749736,6.879512063749736,25,2026-01-20_14-38-34_Ariella,62.3,62.55,True
au45_blink_proxy,0.14000000000000057,5.238483469853609,5.238483469853609,14,2026-01-20_14-38-34_Ariella,68.05,68.19,True
au45_blink_proxy,0.1799999999999926,4.771377128693116,4.771377128693116,18,2026-01-20_14-38-34_Ariella,70.3,70.47999999999999,True
au45_blink_proxy,0.1600000000000108,4.5135891292676416,4.5135891292676416,16,2026-01-20_14-38-34_Ariella,72.74,72.9,True
au45_blink_proxy,0.13999999999998636,6.800841928035317,6.800841928035317,14,2026-01-20_14-38-34_Ariella,77.03,77.16999999999999,True
au45_blink_proxy,0.11000000000001364,5.242834361512961,5.242834361512961,11,2026-01-20_14-38-34_Ariella,79.35,79.46000000000001,True
au45_blink_proxy,0.14000000000000057,5.220721694396689,5.220721694396689,14,2026-01-20_14-38-34_Ariella,82.24,82.38,True
au45_blink_proxy,0.1799999999999926,6.241777176006931,6.241777176006931,18,2026-01-20_14-38-34_Ariella,86.2,86.38,True
au45_blink_proxy,0.20000000000000284,5.450151344714188,5.450151344714188,20,2026-01-20_14-38-34_Ariella,91.71,91.91,True
au45_blink_proxy,0.1700000000000017,5.51787732975765,5.51787732975765,17,2026-01-20_14-38-34_Ariella,93.83,94.0,True
au45_blink_proxy,0.21000000000000796,7.528519533518843,7.528519533518843,21,2026-01-20_14-38-34_Ariella,100.0,100.21000000000001,True
au45_blink_proxy,0.20999999999999375,7.703386527863351,7.703386527863351,21,2026-01-20_14-38-34_Ariella,105.24,105.44999999999999,True
au45_blink_proxy,0.2600000000000051,3.9638609062413135,3.9638609062413135,26,2026-01-20_14-38-34_Ariella,111.01,111.27000000000001,True
