video_id,trial_id,condition,window,window_start_rel_s,window_end_rel_s,n_frames,face_detection_rate,quality_flag,occlusion_notes,au06_cheek_raise_proxy_raw_mean,au06_cheek_raise_proxy_delta_mean,au06_cheek_raise_proxy_z_peak_abs,au06_cheek_raise_proxy_delta_auc_abs,au12_lip_corner_pull_proxy_raw_mean,au12_lip_corner_pull_proxy_delta_mean,au12_lip_corner_pull_proxy_z_peak_abs,au12_lip_corner_pull_proxy_delta_auc_abs,au09_nose_wrinkle_proxy_raw_mean,au09_nose_wrinkle_proxy_delta_mean,au09_nose_wrinkle_proxy_z_peak_abs,au09_nose_wrinkle_proxy_delta_auc_abs,au10_upper_lip_raise_proxy_raw_mean,au10_upper_lip_raise_proxy_delta_mean,au10_upper_lip_raise_proxy_z_peak_abs,au10_upper_lip_raise_proxy_delta_auc_abs,au24_lip_press_proxy_raw_mean,au24_lip_press_proxy_delta_mean,au24_lip_press_proxy_z_peak_abs,au24_lip_press_proxy_delta_auc_abs,au45_blink_proxy_raw_mean,au45_blink_proxy_delta_mean,au45_blink_proxy_z_peak_abs,au45_blink_proxy_delta_auc_abs,cheek_composite_proxy_raw_mean,cheek_composite_proxy_delta_mean,cheek_composite_proxy_z_peak_abs,cheek_composite_proxy_delta_auc_abs,mouth_open_proxy_raw_mean,mouth_open_proxy_delta_mean,mouth_open_proxy_z_peak_abs,mouth_open_proxy_delta_auc_abs,mouth_asymmetry_proxy_raw_mean,mouth_asymmetry_proxy_delta_mean,mouth_asymmetry_proxy_z_peak_abs,mouth_asymmetry_proxy_delta_auc_abs,head_yaw_proxy_raw_mean,head_yaw_proxy_delta_mean,head_yaw_proxy_z_peak_abs,head_yaw_proxy_delta_auc_abs,head_roll_deg_raw_mean,head_roll_deg_delta_mean,head_roll_deg_z_peak_abs,head_roll_deg_delta_auc_abs
P1H42065,1,control,short_500_2000ms,0.5,2.0,150,1.0,ok,,-0.786690680858684,-0.0071501197334787004,0.875683120252088,0.020686243740980874,0.13120764997184423,0.06875182678654955,5.31803744895654,0.1026559111162664,0.44875060052559346,0.07102681224075705,7.58815881431591,0.1059058610326544,-0.368120607285845,-0.018947447994676028,1.1148300280907364,0.028603862873080046,-0.015811627165531982,-0.007251356443949982,2.1278934486957146,0.010842536892129892,-0.4391248445219619,-0.13143385990072015,1.3437342968633132,0.23900355077661264,-0.34120121272422826,0.035988972762942974,2.5260622942546953,0.053734847828664625,0.015811627165531982,0.007251356443949982,2.1278934486957146,0.010842536892129892,0.014583750927525152,-0.05132297702722275,6.678117896720771,0.07649704010344574,-0.09377058126036385,0.05821127978289565,1.0337633919387477,0.08676545963081615,-0.38228509022140567,4.513919821932964,0.4778238318627371,6.735242119873149
P1H42065,1,control,late_2_5s,2.0,5.0,300,1.0,ok,,-0.7762401176647692,0.0033004434604361316,1.0515522945484619,0.04396819184689976,0.10355687842590158,0.0411010552406069,3.206417205797048,0.12291079568351246,0.4275730921217346,0.04984930383689809,6.417013659282208,0.14893825280939468,-0.35397987061899966,-0.004806711327830643,1.1982388258155834,0.05602405925397984,-0.009064066826494,-0.0005037961049120013,1.6990658137768728,0.006942416757688416,-0.4474235806395562,-0.1397325960183145,1.4424857566221796,0.5575723147418701,-0.34222103661928904,0.03496914886788217,2.664769711326301,0.10463305506303097,0.009064066826494,0.0005037961049120013,1.6990658137768728,0.006942416757688416,0.01257548651541905,-0.05333124143932885,6.9963741001259665,0.1594795185330974,-0.06643305226507555,0.08554880877818395,1.4878473723955719,0.25598117190308295,0.3772879009990232,5.273492813153392,0.469738173237816,15.775382622829474
P1H42065,2,sweat,baseline_-1000_-500ms,-1.0,-0.5,50,1.0,ok,,-0.739862532747932,-0.0003498765415704508,2.0186616525099703,0.0009190487863264882,0.07375743013042715,-0.0007650490481382349,2.2331583547990737,0.0010676166257938737,0.41346859917863804,0.0022554637102071852,4.0716052021950615,0.0016693518493807553,-0.35718910972169565,0.00211861547917226,2.53404552645234,0.002270973586692155,-0.0047960431225837355,-0.000226469597930636,1.6647963708799678,0.00038627456605992396,-0.4687272209441647,0.0019362196054767478,4.825314717100936,0.002207372439317759,-0.3410980707797334,0.00038177030734147575,1.6509632724835261,0.0006995784203886227,0.0047960431225837355,0.000226469597930636,1.6647963708799678,0.00038627456605992396,0.025059778346514756,-0.003668831760045243,2.734668450595653,0.004010862991750362,-0.1025085254187335,-0.0019173577592651015,1.9009389420139493,0.002686255398255479,-3.947793805064419,-0.21960237294508014,1.3917159931346743,0.2511952823065791
P1H42065,2,sweat,early_0_500ms,0.0,0.5,50,1.0,ok,,-0.7221027703155873,0.01740988589077425,29.51050955677092,0.022809182513300105,0.0722603608609254,-0.0022621183176400085,5.785799514845379,0.002403039047297163,0.3939348722894876,-0.0172782631789432,10.434744175215455,0.008931856920094947,-0.3452869461147241,0.01402077908614376,6.1943194549823675,0.009734197828777307,-0.005043741633954374,-0.00047416810930127405,5.504102192125857,0.0013595808108051804,-0.1374153535522292,0.3332480869974122,84.22080623022681,0.16461723103925388,-0.3317097851897953,0.009770055897279636,12.923699049494354,0.010023776633625355,0.005043741633954374,0.00047416810930127405,5.504102192125857,0.0013595808108051804,0.028540992233117984,-0.00018761787344201224,1.3043047554717289,0.0020250864880416272,-0.09966921230773253,0.0009219553517358753,2.9389604766451978,0.0056367991476265495,0.07554543013032972,3.803736862249669,5.651759454614477,1.8677009476385604
P1H42065,2,sweat,short_500_2000ms,0.5,2.0,150,1.0,ok,,-0.7606647359474107,-0.02115207974104925,28.68668763091543,0.03550905487150639,0.09081810310067222,0.016295623922106806,9.47257813205898,0.024243568637623593,0.4005105506067597,-0.010702584861671107,12.064307863768864,0.018536595310159776,-0.310931115771082,0.048376609429785854,14.87187783684677,0.07515072003644291,-0.0027373132222536308,0.0018322603023994694,3.741277339304608,0.0032787626315748685,-0.5031766531376469,-0.03251321258800548,76.21051168944602,0.1585636199630261,-0.32692591620594014,0.014553924881134769,16.248700818350585,0.030198288993846238,0.0027373132222536308,-0.0018322603023994694,3.741277339304608,0.0032787626315748685,0.022809513986436047,-0.005919096120123954,3.5612523369325806,0.00958603695356145,-0.07039805425175627,0.03019311340771213,6.841371542232796,0.04632732214032022,-1.6005810373638125,2.127610394755527,3.7738836487062506,3.1843060383123283
P1H42065,2,sweat,late_2_5s,2.0,5.0,300,1.0,ok,,-0.7490141175666731,-0.009501461360311688,28.106106307800044,0.10072676538510303,0.08599030990866066,0.01146783073009526,12.214309646981112,0.0407428589684838,0.40091955677062713,-0.010293578697803639,15.656862677214988,0.047495110472015115,-0.32504958909532417,0.03425813610554373,13.058796519719154,0.10938104482384489,-0.002693033196171574,0.001876540328481526,3.1208657630844354,0.005930570025392575,-0.34652941188902087,0.1241340286606205,85.54758077673732,0.5231204887554814,-0.32935779891777883,0.012122042169296071,18.38501075487637,0.04599385283601347,0.002693033196171574,-0.001876540328481526,3.1208657630844354,0.005930570025392575,0.021564303709041617,-0.007164306397518383,3.559603418769315,0.030388559189951956,-0.07707533846321254,0.02351582919625586,5.964173479088499,0.0721765338322751,-1.87824782041962,1.8499436116997192,4.315404539574299,5.624600920920941
P1L42069,1,control,baseline_-1000_-500ms,-1.0,-0.5,50,1.0,ok,,-0.6808991092780277,-0.0011981716433622357,9.266569775011853,0.000954142166226679,0.022119303491415818,-0.0012903600893778826,8.4140422882022,0.0012037243514658868,0.3796085000660229,0.007485430873483304,3.7955616974140343,0.0048698842457613346,-0.32931146436786635,0.005741072888149049,1.8290132427040642,0.004043006053938971,-0.010468245179286824,-2.1010160660023327e-05,5.673203806134738,0.000353697440717165,-0.5561012822708014,-0.005702915412247022,3.8207229008608254,0.0033450164637334905,-0.3293637567181593,0.0015673501522694788,1.066510624142368,0.0020153814297554384,0.010468245179286824,2.1010160660023327e-05,5.673203806134738,0.000353697440717165,0.018386773876235007,0.00035328701876990797,2.334839645522431,0.0009912433519998498,-0.013493177255017624,-0.0014944247965206234,1.4641409160195527,0.0011978241275549307,-2.199692553789181,0.03487390444907367,1.066765637619183,0.05043240763192568
P1L42069,1,control,early_0_500ms,0.0,0.5,50,1.0,ok,,-0.7004754319056525,-0.020774494270987303,39.11355307857589,0.010676658965672587,0.02903704344443866,0.005627379863644961,10.702022744605559,0.0028904018817220416,0.40033167865585023,0.02820860946331045,5.756182613387111,0.013778927426576623,-0.34305713849447383,-0.008004601238458467,2.6760197401258226,0.006584930133216782,-0.010114168282460841,0.00033306673616596063,4.349154028570341,0.00038522833610064487,-0.41227136838523293,0.1381269984733215,95.89053742696925,0.06890827987417548,-0.3381651756518959,-0.007234068781467093,2.817120937167712,0.0046117866037572956,0.010114168282460841,-0.00033306673616596063,4.349154028570341,0.00038522833610064487,0.01342975614471645,-0.004603730712748652,2.6562330340236193,0.0023094991627111163,-0.032405288296268896,-0.020406535837771907,7.413911367652707,0.009990585503244722,-2.7328582407881954,-0.4982917825499409,3.7828025934634018,0.2433944896580562
P1L42069,1,control,short_500_2000ms,0.5,2.0,150,1.0,ok,,-0.7101489427910505,-0.03044800515638509,40.67855244281429,0.045376971022049864,0.024540372365847014,0.001130708785053316,10.005154375625343,0.008915561394133222,0.39251314955526584,0.020390080362726142,5.791458353241014,0.030393459096257937,-0.33807618425947755,-0.003023647003462124,2.7809346533157324,0.014449663133533347,-0.008452204888455201,0.0019950301301715984,12.507219959084999,0.00323826724830482,-0.52065274151331,0.029745625345244314,61.16869315658976,0.10799104786606155,-0.3412282515615603,-0.010297144691131471,3.0280755667938326,0.016600282765457008,0.008452204888455201,-0.0019950301301715984,12.507219959084999,0.00323826724830482,0.01120592644661893,-0.0068275604108461695,4.7033259276041335,0.010411603799478406,-0.03250233700254831,-0.02050358454405132,7.628321491323204,0.030560402763892127,-2.8261258883679936,-0.5915594301297387,4.257663004583359,0.880461413697159
P1L42069,1,control,late_2_5s,2.0,5.0,300,1.0,ok,,-0.7159102855856901,-0.036209347951024796,44.650360446791794,0.10843843407054042,-0.01345518455189946,-0.036864848132693154,42.064050502217434,0.11075584067840621,0.36361250833759234,-0.008510560854947391,3.798587152978602,0.028059032867788377,-0.39876225002529064,-0.0637097127692752,10.021022954471494,0.19554907635205793,-0.00723452932807259,0.0032127056905542103,16.092232165083864,0.012023064418050467,-0.5375028498750059,0.012895516983548554,106.83178329389727,0.20236358150751949,-0.37604257338762676,-0.04511146651719791,8.162788143725386,0.13688360701085442,0.00723452932807259,-0.0032127056905542103,16.092232165083864,0.012023064418050467,0.027566631949005053,0.009533145091539954,10.886632760519438,0.0401933378003904,-0.04045095302995192,-0.02845220057145492,13.241225534229772,0.08522875274003655,-3.725292041127218,-1.4907255828889634,13.435844765129039,4.466660953147598
P1L42069,2,sweat,baseline_-1000_-500ms,-1.0,-0.5,50,0.92,ok,,-0.7068650791780933,0.0044893274195444395,4.059478661469249,0.016184397859482412,-0.018483479142856273,0.008531959247622126,23.593533334174587,0.007338131498399637,0.3455444459638963,-0.004828416446244663,3.250369146534766,0.008931078859927897,-0.41584454436780194,0.015159882328353963,6.907737597167639,0.011400508574324154,-0.00815116153585022,0.0005488235474804787,3.0007882183414356,0.0009190960502199443,-0.26402022146782544,0.026395502244224517,1.70415613335625,0.05863235374882974,-0.3803977008962505,0.011146864714999408,6.792584226778061,0.011367329981755577,0.00815116153585022,-0.0005488235474804787,3.0007882183414356,0.0009190960502199443,0.047536059440949,0.0030461818765791003,10.173219681348066,0.005280115851454164,-0.10144797776942571,-0.029185569955149405,6.123357308712615,0.019627740672461483,-8.3547402829798,-2.610340163119173,5.712049811455442,1.894834531848419
P1L42069,2,sweat,early_0_500ms,0.0,0.5,50,1.0,ok,,-0.7293962177887923,-0.018041811191154625,0.9543014144385421,0.008726843447746694,0.048822903121211444,0.07583834151168985,19.745923071993115,0.03718490209767106,0.40309438231489314,0.05272151990475221,3.947199605509207,0.02569030961745915,-0.38040191292924264,0.05060251376691333,5.983949828909977,0.025009221215094593,-0.01543320332762172,-0.006733218244291017,10.512406300946731,0.003233944680070485,-0.6057985563550949,-0.31538283264304506,2.0910719537956806,0.1546191867532147,-0.35365840919894104,0.037886156412308775,2.6296250556944543,0.018681466062754372,0.01543320332762172,0.006733218244291017,10.512406300946731,0.003233944680070485,0.004942506662607796,-0.03954737090176211,5.378914356838795,0.019397526409827674,-0.02873126382094613,0.043531143993330176,2.825938059188044,0.0212477980229354,-2.033104366028956,3.71129575383167,1.8196898135564812,1.812473161783557
P1L42069,2,sweat,short_500_2000ms,0.5,2.0,150,1.0,ok,,-0.7424182293240711,-0.03106382272643335,1.2283486459375552,0.04625493190353406,0.050419774050537235,0.07743521244101564,21.200665018445086,0.1154036023170079,0.4141835498203516,0.06381068741021068,4.209883783799302,0.09502877450964786,-0.4072664835009105,0.02373794319524538,5.367020844893148,0.038840764395536666,-0.01934478962371655,-0.010644804540385848,11.30418267631234,0.015834767369953005,-0.6297915796761516,-0.3393758559641017,2.2043922950265245,0.5059255272385443,-0.36642164625814805,0.025122919353101805,2.6892116198690394,0.03743396411426645,0.01934478962371655,0.010644804540385848,11.30418267631234,0.015834767369953005,0.012048085871086781,-0.03244179169328312,5.089899402151069,0.04831698535581968,-0.016698732575451094,0.05556367523882521,3.4047413650430105,0.08282917603820633,-0.6466975670221471,5.097702552838479,2.5443976017855823,7.598029103537183
P1L42069,2,sweat,late_2_5s,2.0,5.0,300,1.0,ok,,-0.7412761162172297,-0.029921709619591865,1.4066769533348726,0.08946655138218931,0.046509316156602046,0.07352475454708045,19.9260082411093,0.21985408922476343,0.41881591421175385,0.06844305180161288,4.15821538336516,0.2046490350643584,-0.4092016308325804,0.02180279586357551,3.5847105977978653,0.06544017912759857,-0.019675908417847016,-0.010975923334516316,26.98350237264137,0.032810742736391486,-0.5850402721873735,-0.29462454847532366,2.024588917870943,0.8825090622986559,-0.3679894769644026,0.023555088646847286,2.1200667725848867,0.07041785363106412,0.019675908417847016,0.010975923334516316,26.98350237264137,0.032810742736391486,0.0060191702642295635,-0.03847070730014034,5.469160243816132,0.11505717490436533,-0.012626477617770193,0.05963593019650612,3.8185344393369958,0.17835131085335865,-1.1139584633759911,4.630441656484635,2.464139664193797,13.842379688202257
P2H31220,1,control,baseline_-1000_-500ms,-1.0,-0.5,50,0.12,ok,,-0.7214008016525549,-0.002618843733439069,1.8791043297667338,0.0012881691508005342,0.017472762860263516,-3.152208724813346e-05,2.2625423903101254,0.0007512012412757892,0.4536234086407247,-0.0010454486436824728,1.091742906623247,0.0009617068356041917,-0.3474447762660502,-0.006371610763569967,6.22220188578119,0.001662317806043046,-0.09818671931410157,0.006287596940276782,2.5992386473361964,0.0022773256914968756,-0.5162097090601304,-0.005289346289135521,9.866211308109715,0.0004948182601656981,-0.35045760501944717,0.00032797740569324535,1.693486963870336,0.0008012863697087345,0.09818671931410157,-0.006287596940276782,2.5992386473361964,0.0022773256914968756,0.13655782424044816,0.0007152834484615567,1.135844543717815,0.0040311371118387255,-0.024900086990735832,-0.00035352988858943407,2.1385252265340036,0.001314819984388971,10.342287156709734,-0.7877817912883568,2.2435989868561346,0.1940483810542056
P2H31220,1,control,early_0_500ms,0.0,0.5,50,0.66,ok,,-0.6360778335826552,0.08270412433646061,7.826707063477723,0.03343181172931905,0.033448500518509866,0.015944215570998215,5.895502467210981,0.008403322148381754,0.36632856068392833,-0.08834029660047883,7.445514476291714,0.04027513799733148,-0.39944176347693056,-0.058368597974450306,8.476082100761968,0.029193472773669963,-0.008557047830515975,0.09591726842386239,4.023603340112887,0.04524706789415627,-0.17287630851660865,0.33804405425438616,140.1388009949682,0.12835643711437922,-0.3340236988470252,0.01676188357811515,3.5481956450743635,0.011607054817866731,0.008557047830515975,-0.09591726842386239,4.023603340112887,0.04524706789415627,0.024993158091363894,-0.11084938270062271,2.030195037772296,0.04983323280314522,-0.08371639446359709,-0.0591698373614507,7.8017598384794,0.032854518090994815,-2.3504547933830247,-13.480523741381115,7.847813262949437,6.146626558861718
P2H31220,1,control,short_500_2000ms,0.5,2.0,150,1.0,ok,,-0.7013679702832718,0.017413987635844008,4.063010556177598,0.02693584121790047,0.03324171427272854,0.015737429325216892,6.728696619885718,0.03874052502779006,0.39339436688729235,-0.06127449039711483,6.445584933513043,0.09121991540672243,-0.37129169114868404,-0.03021852564620375,7.559167052678773,0.04523314677564444,-0.11510131188544598,-0.01062699563106763,8.009728687198592,0.10880850603611661,-0.42781042463375135,0.08310993813724349,140.31198105547008,0.17371796562108555,-0.3464726490530757,0.0043129333720646834,2.2700177778330914,0.01603486370160931,0.11510131188544598,0.01062699563106763,8.009728687198592,0.10880850603611661,0.02552741917288522,-0.11031512161910138,2.052052164147883,0.16428849394056644,-0.043168037114312725,-0.018621480012166326,3.6931809663026973,0.02761767254531669,-1.4002645683404988,-12.530333516338588,7.4791231521780634,18.654564466360256
