video_id,trial_id,condition,frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,source_file,source_fps,processed_fps,frame_step,t_rel_s,au06_cheek_raise_proxy_delta,au06_cheek_raise_proxy_z,au12_lip_corner_pull_proxy_delta,au12_lip_corner_pull_proxy_z,au09_nose_wrinkle_proxy_delta,au09_nose_wrinkle_proxy_z,au10_upper_lip_raise_proxy_delta,au10_upper_lip_raise_proxy_z,au24_lip_press_proxy_delta,au24_lip_press_proxy_z,au45_blink_proxy_delta,au45_blink_proxy_z,cheek_composite_proxy_delta,cheek_composite_proxy_z,mouth_open_proxy_delta,mouth_open_proxy_z,mouth_asymmetry_proxy_delta,mouth_asymmetry_proxy_z,head_yaw_proxy_delta,head_yaw_proxy_z,head_roll_deg_delta,head_roll_deg_z
P1H42065,2,sweat,16100,161.0,1,-0.7436457601997837,0.0783989480982676,0.4107664663878528,-0.3638499890140171,-0.0045625302397558,-0.4478175489856014,-0.3430322670385111,0.0045625302397558,0.0361702566617618,-0.1149577018072485,-4.989638633973625,P1H42065.mp4,100.0,100.0,1,-1.0,-0.00413310399342226,-1.7551029614024685,0.0038764689197021973,1.4645372093316547,-0.00044666908057799937,-0.16806671632765882,-0.0045422638131492055,-0.9142891941206626,7.0432848973001755e-06,0.0057710633497452596,0.02284589156403999,4.825314717100936,-0.001552425951436176,-0.7423288148561117,-7.0432848973001755e-06,-0.0057710633497452596,0.007441646555201804,0.9259701180586968,-0.014366534147780094,-1.9009389420139493,-1.2614472018542857,-1.3917159931346743
P1H42065,2,sweat,16101,161.01,1,-0.7438563357868856,0.0780954239495978,0.4107711264655995,-0.3629102818295306,-0.0047409008796276,-0.4515091823224337,-0.3428903978889395,0.0047409008796276,0.0358867023971844,-0.1146218433733898,-4.9440063806168135,P1H42065.mp4,100.0,100.0,1,-0.9900000000000091,-0.0043436795805241735,-1.8445228833569638,0.003572944771032399,1.3498652181805473,-0.0004420090028313117,-0.16631328409164214,-0.003602556628662712,-0.7251403115906793,-0.00017132735497450008,-0.14038066520369447,0.019154258227207677,4.045599352505755,-0.001410556801864582,-0.6744907594765952,0.00017132735497450008,0.14038066520369447,0.007158092290624404,0.8906872308778689,-0.0140306757139214,-1.8564991091803316,-1.2158149484974743,-1.3413713281291992
P1H42065,2,sweat,16102,161.02,1,-0.7433537979783262,0.0781089750452442,0.4106458079378544,-0.3621343114453347,-0.0046579678762591,-0.4537787873207872,-0.3424597114594723,0.0046579678762591,0.0356171825172554,-0.1136542085345101,-4.874401933015892,P1H42065.mp4,100.0,100.0,1,-0.9799999999999898,-0.0038411417719648178,-1.6311225920933219,0.0035864958666787933,1.3549848474649429,-0.0005673275305764225,-0.21346647729203752,-0.0028265862444668,-0.5689491772989651,-8.839435160599984e-05,-0.07242776776975526,0.016884653228854185,3.566232707091095,-0.0009798703723973845,-0.4685479597796274,8.839435160599984e-05,0.07242776776975526,0.006888572410695404,0.857150653564536,-0.01306304087504169,-1.7284644191183545,-1.1462105008965526,-1.264578876747079
P1H42065,2,sweat,16103,161.03,1,-0.743604359171711,0.0772027950008707,0.4112131354684308,-0.3634881214538002,-0.004386669073816,-0.4555492463576875,-0.3432965618748801,0.004386669073816,0.0355775228103461,-0.1128829469478073,-4.7736090012788885,P1H42065.mp4,100.0,100.0,1,-0.9699999999999989,-0.004091702965349553,-1.7375222116581706,0.002680315822305296,1.0126283315662545,0.0,0.0,-0.004180396252932317,-0.8414507123373409,0.00018290445083709965,0.14986660175224248,0.015114194191953867,3.1922914221632444,-0.0018167207878052039,-0.8687075786695536,-0.00018290445083709965,-0.14986660175224248,0.0068489127037861045,0.8522157640590264,-0.012291779288338897,-1.6264132793262738,-1.0454175691595493,-1.1533771277661313
P1H42065,2,sweat,16104,161.04,1,-0.7416522750105576,0.0770711284825791,0.4111034115537912,-0.3644429408084793,-0.0041811092858774,-0.4570469575199763,-0.3430080291121526,0.0041811092858774,0.0338013699350446,-0.112029617530835,-4.659971862368573,P1H42065.mp4,100.0,100.0,1,-0.960000000000008,-0.0021396188041962194,-0.9085789531290742,0.002548649304013703,0.9628844746553629,-0.0001097239146395923,-0.041285459052212974,-0.005135215607611376,-1.0336414467885573,0.0003884642387757004,0.3182963295925286,0.01361648302966506,2.875957621265148,-0.0015281880250777036,-0.7307388828972898,-0.0003884642387757004,-0.3182963295925286,0.0050727598284846034,0.6312076208432507,-0.011438449871366593,-1.5135031576223998,-0.9317804302492334,-1.0280047591064863
P1H42065,2,sweat,16105,161.05,1,-0.7417880310773515,0.0770172973245254,0.4110932543751938,-0.3628152032790657,-0.0044160577765567,-0.4607078997025683,-0.3425286456772973,0.0044160577765567,0.0326652073569294,-0.1106344234054531,-4.5376053656928335,P1H42065.mp4,100.0,100.0,1,-0.9499999999999886,-0.0022753748709900545,-0.9662271214881104,0.002494818145960004,0.9425469624440919,-0.00011988109323701757,-0.04510726747426412,-0.00350747807819779,-0.7060024334623578,0.00015351574809639983,0.12578635116513032,0.009955540847073063,2.102724580978716,-0.0010488045902223853,-0.501510469955218,-0.00015351574809639983,-0.12578635116513032,0.003936597250369399,0.48983398951218304,-0.010043255745984692,-1.3288950386894587,-0.8094139335734942,-0.8930015578649656
P1H42065,2,sweat,16106,161.06,1,-0.7421021066669333,0.0764992023928656,0.4105268503625781,-0.3627491887997519,-0.0041479214202251,-0.4592021347682927,-0.3427840310246066,0.0041479214202251,0.0333220557130314,-0.1107990436920792,-4.52044704894437,P1H42065.mp4,100.0,100.0,1,-0.9399999999999977,-0.002589450460571907,-1.0995978274409763,0.0019767232143002023,0.7468097280952064,-0.0006862851058527242,-0.25822625567901963,-0.003441463598883976,-0.6927147144801623,0.0004216521044279999,0.3454895040721911,0.011461305781348685,2.4207594310298832,-0.0013041899375316746,-0.6236289529813086,-0.0004216521044279999,-0.3454895040721911,0.004593445606471402,0.5715661633442335,-0.010207876032610794,-1.3506771268586786,-0.792255616825031,-0.8740713134607568
P1H42065,2,sweat,16107,161.07,1,-0.742054460564674,0.0763765462875705,0.4099474609064171,-0.3632699836854628,-0.0037495903558675,-0.4601105853438408,-0.3429826326541887,0.0037495903558675,0.0341492189781481,-0.1104826298417723,-4.514862099371239,P1H42065.mp4,100.0,100.0,1,-0.9300000000000068,-0.002541804358312527,-1.0793651366333392,0.0018540671090050975,0.7004700220696045,-0.0012656745620137078,-0.4762312343219062,-0.003962258484594916,-0.7975428697670506,0.0008199831687855999,0.6718704243527744,0.010552855205800571,2.2288842345787643,-0.0015027915671138037,-0.7185949719272083,-0.0008199831687855999,-0.6718704243527744,0.005420608871588101,0.6744907594765951,-0.009891462182303898,-1.30881014602295,-0.7866706672518999,-0.8679096099583419
P1H42065,2,sweat,16108,161.08,1,-0.741504924330669,0.0746547635512783,0.4100100018143027,-0.3652544957598567,-0.0030894429293443,-0.4618286297391831,-0.3440348855130824,0.0030894429293443,0.0337239035566576,-0.1100277475839375,-4.5171818146577305,P1H42065.mp4,100.0,100.0,1,-0.9199999999999875,-0.001992268124307528,-0.8460071874418594,0.0001322843727128986,0.04997728346704257,-0.001203133654128108,-0.4526991711424226,-0.00594677055898879,-1.1969952177279546,0.0014801305953088002,1.2127760776363785,0.008834810810458282,1.8660135240074702,-0.0025550444260075134,-1.22175431228022,-0.0014801305953088002,-1.2127760776363785,0.004995293450097603,0.6215684165342998,-0.009436579924469099,-1.2486214192879765,-0.7889903825383913,-0.8704688806586798
P1H42065,2,sweat,16109,161.09,1,-0.7411935165559667,0.0746481188869645,0.4094205487268275,-0.3625758512558637,-0.003641513595781,-0.464422883320826,-0.3430404163082886,0.003641513595781,0.0320974832230308,-0.1094388002722951,-4.490079813526917,P1H42065.mp4,100.0,100.0,1,-0.9099999999999966,-0.0016808603496052399,-0.7137693563944034,0.0001256397083991001,0.047466916859531194,-0.0017925867416033192,-0.6744907594765952,-0.0032681260549958235,-0.6578244813647772,0.0009280599288721001,0.7604253867302718,0.006240557228815391,1.3180773687340623,-0.001560575221213667,-0.7462255789950203,-0.0009280599288721001,-0.7604253867302718,0.0033688731164707997,0.41919161495283375,-0.0088476326128267,-1.170693585895505,-0.7618883814075774,-0.8405680743750216
