video_id,trial_id,condition,frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,source_file,source_fps,processed_fps,frame_step,t_rel_s,au06_cheek_raise_proxy_delta,au06_cheek_raise_proxy_z,au12_lip_corner_pull_proxy_delta,au12_lip_corner_pull_proxy_z,au09_nose_wrinkle_proxy_delta,au09_nose_wrinkle_proxy_z,au10_upper_lip_raise_proxy_delta,au10_upper_lip_raise_proxy_z,au24_lip_press_proxy_delta,au24_lip_press_proxy_z,au45_blink_proxy_delta,au45_blink_proxy_z,cheek_composite_proxy_delta,cheek_composite_proxy_z,mouth_open_proxy_delta,mouth_open_proxy_z,mouth_asymmetry_proxy_delta,mouth_asymmetry_proxy_z,head_yaw_proxy_delta,head_yaw_proxy_z,head_roll_deg_delta,head_roll_deg_z
P1L42069,2,sweat,17600,176.0,1,-0.5413138230163863,0.0737694946071207,0.3070869691670775,-0.3542284398684797,-0.0105568182431545,-0.3821157938023393,-0.2739242560925817,0.0105568182431545,0.1272118462417213,-0.1761427849623045,-19.391592339572604,P1L42069.mp4,100.0,100.0,1,-1.0,0.1700405835812514,4.059478661469249,0.10078493299759911,23.593533334174587,-0.04328589324306348,-2.376591647644536,0.07677598682767622,6.907737597167639,-0.0018568331598238005,-0.962881443345437,-0.09170007009028941,-0.5617592748700013,0.1176203095186682,6.792584226778061,0.0018568331598238005,0.962881443345437,0.0827219686773514,10.173219681348066,-0.10388037714802821,-5.474595149249867,-13.647192219711979,-5.712049811455442
P1L42069,2,sweat,17601,176.01,0,,,,,,,,,,,,P1L42069.mp4,100.0,100.0,1,-0.9900000000000091,,,,,,,,,,,,,,,,,,,,,,
P1L42069,2,sweat,17602,176.02,0,,,,,,,,,,,,P1L42069.mp4,100.0,100.0,1,-0.9799999999999898,,,,,,,,,,,,,,,,,,,,,,
P1L42069,2,sweat,17603,176.03,0,,,,,,,,,,,,P1L42069.mp4,100.0,100.0,1,-0.9699999999999989,,,,,,,,,,,,,,,,,,,,,,
P1L42069,2,sweat,17604,176.04,0,,,,,,,,,,,,P1L42069.mp4,100.0,100.0,1,-0.960000000000008,,,,,,,,,,,,,,,,,,,,,,
P1L42069,2,sweat,17605,176.05,1,-0.6969225767935676,0.0010671422404961,0.2911724810501814,-0.4030087748207921,-0.0125092886767294,-0.5685975782256723,-0.3662880697912878,0.0125092886767294,0.0468432613109144,-0.0069760872864478,-2.815089539131427,P1L42069.mp4,100.0,100.0,1,-0.9499999999999886,0.014431829804070095,0.34453954404116804,0.028082580630974498,6.574070969936807,-0.059200381359959586,-3.250369146534766,0.027995651875363792,2.5188424793643307,-0.0038093035933987,-1.9753566564379734,-0.2781818545136224,-1.70415613335625,0.025256495819962088,1.4585650712229399,0.0038093035933987,1.9753566564379734,0.0023533837465445004,0.28942118074453105,0.0652863205278285,3.440651482856174,2.929310580729199,1.2260667015578817
P1L42069,2,sweat,17606,176.06,1,-0.7094437861393545,0.0030982198555371,0.2978243812288103,-0.3937509959144095,-0.0053826614957439,-0.4939378318762915,-0.3666988540660756,0.0053826614957439,0.056273979571954,-0.0500697739948273,-6.872597796358726,P1L42069.mp4,100.0,100.0,1,-0.9399999999999977,0.0019106204582831632,0.04561336368773957,0.030113658246015498,7.049541816515702,-0.05254848118133071,-2.885149690008293,0.03725343078174642,3.3517892125847233,0.0033173235875868,1.7202349641162944,-0.2035221081642416,-1.2467867449805294,0.024845711545174287,1.434842239707272,-0.0033173235875868,-1.7202349641162944,0.011784102007584098,1.4492191178156832,0.022192633819448998,1.1695730107323756,-1.1281976764981003,-0.472208584855812
P1L42069,2,sweat,17607,176.07,1,-0.7228347877816803,0.0031113166250314,0.2975298893893395,-0.3899817518941142,-0.0086304194726431,-0.413599111481417,-0.369901741016921,0.0086304194726431,0.0721362027644345,-0.1115319112496805,-12.320421870761413,P1L42069.mp4,100.0,100.0,1,-0.9300000000000068,-0.011480381184042598,-0.2740778787076133,0.0301267550155098,7.0526077417333255,-0.05284297302080149,-2.9013186262031785,0.04102267480204169,3.6909180171461404,6.956561068760005e-05,0.036074019505575455,-0.1231833877693671,-0.7546276739070643,0.02164282459432887,1.2498752091706546,-6.956561068760005e-05,-0.036074019505575455,0.027646325200064596,3.399969127176378,-0.039269503435404196,-2.0695403590474495,-6.576021750900787,-2.7524023401754705
P1L42069,2,sweat,17608,176.08,1,-0.6950239778811326,0.0057274844104415,0.3014035879236151,-0.3747784222574701,-0.010190134941862,-0.3366046928774967,-0.3546916385760537,0.010190134941862,0.0673324026660304,-0.1364799816325653,-13.619343109492297,P1L42069.mp4,100.0,100.0,1,-0.9199999999999875,0.01633042871650514,0.38986591030852424,0.0327429228009199,7.6650469230377105,-0.04896927448652588,-2.688635026713694,0.056226004438685806,5.0588015973194365,-0.0014901498585312995,-0.7727337477750407,-0.04618896916544685,-0.2829559650262682,0.036852927035196215,2.1282600931274187,0.0014901498585312995,0.7727337477750407,0.022842525101660495,2.8091936114610876,-0.064217573818289,-3.3843275099129095,-7.874942989631671,-3.2960674910239725
P1L42069,2,sweat,17609,176.09,1,-0.685293313772119,0.0093429781952432,0.3155351483985656,-0.3729918068114921,-0.0100923159143968,-0.3167469529609404,-0.3496473807961226,0.0100923159143968,0.0633513784525416,-0.1463334101288712,-13.94268266610604,P1L42069.mp4,100.0,100.0,1,-0.9099999999999966,0.026061092825518717,0.6221717662431465,0.0363584165857216,8.511426144555395,-0.03483771401157537,-1.9127483329966137,0.05801261988466383,5.219548091083994,-0.0013923308310661003,-0.722008605425,-0.02633122924889053,-0.1613064443105469,0.041897184815127275,2.419566466762867,0.0013923308310661003,0.722008605425,0.0188615008881717,2.319603789940363,-0.07407100231459489,-3.903612608122437,-8.198282546245412,-3.4314016772548883
