video_id,trial_id,condition,frame_idx,timestamp_s,face_detected,au06_cheek_raise_proxy,au12_lip_corner_pull_proxy,au09_nose_wrinkle_proxy,au10_upper_lip_raise_proxy,au24_lip_press_proxy,au45_blink_proxy,cheek_composite_proxy,mouth_open_proxy,mouth_asymmetry_proxy,head_yaw_proxy,head_roll_deg,source_file,source_fps,processed_fps,frame_step,t_rel_s,au06_cheek_raise_proxy_delta,au06_cheek_raise_proxy_z,au12_lip_corner_pull_proxy_delta,au12_lip_corner_pull_proxy_z,au09_nose_wrinkle_proxy_delta,au09_nose_wrinkle_proxy_z,au10_upper_lip_raise_proxy_delta,au10_upper_lip_raise_proxy_z,au24_lip_press_proxy_delta,au24_lip_press_proxy_z,au45_blink_proxy_delta,au45_blink_proxy_z,cheek_composite_proxy_delta,cheek_composite_proxy_z,mouth_open_proxy_delta,mouth_open_proxy_z,mouth_asymmetry_proxy_delta,mouth_asymmetry_proxy_z,head_yaw_proxy_delta,head_yaw_proxy_z,head_roll_deg_delta,head_roll_deg_z
P2L40002,1,control,1100,11.0,1,-0.6863917139471021,-0.0211443171120691,0.3833736358182801,-0.4947484231825065,-0.0035525121084386,-0.3179372807711637,-0.4007614847472259,0.0035525121084386,0.0471772788219921,0.1027133361631716,4.395675719400721,P2L40002.mp4,100.0,100.0,1,-1.0,0.03898826617866846,3.3394415331486167,-0.0508886373891901,-6.1245835428083595,-0.002308426711867595,-0.08982296960393357,-0.02410374002072252,-1.628959786333593,0.0003237617189357999,0.16792729972355974,0.1751151753817337,1.1362919151001487,-0.01525252246315939,-2.175881694523683,-0.0003237617189357999,-0.16792729972355974,0.029644628414489404,3.0218036920709572,0.056580552933241206,5.317540492452738,3.916581703104054,5.126486290722608
P2L40002,1,control,1101,11.01,1,-0.6863094459426422,-0.0148058324118355,0.3798700271391945,-0.4915747930733276,-0.0038751397078633,-0.2828317370978978,-0.3975633571426017,0.0038751397078633,0.0444016301197219,0.0955503304681562,3.988473765533815,P2L40002.mp4,100.0,100.0,1,-0.9900000000000002,0.039070534183128336,3.346487991426181,-0.0445501526889565,-5.3617299654076085,-0.005812035390953207,-0.2261515497003657,-0.020930109911543593,-1.414482040552007,1.1341195110996585e-06,0.0005882401035204983,0.21022071905499962,1.3640856820547866,-0.012054394858535211,-1.7196458601913203,-1.1341195110996585e-06,-0.0005882401035204983,0.026868979712219198,2.7388699551679667,0.0494175472382258,4.644348541220741,3.509379749237148,4.593492115623512
P2L40002,1,control,1102,11.02,1,-0.6862753291736101,-0.013873273993293,0.378782176587197,-0.4894596344425544,-0.0028527737249374,-0.2564248119731322,-0.3965360792031525,0.0028527737249374,0.0429771289774566,0.091813718883016,3.7042945261042943,P2L40002.mp4,100.0,100.0,1,-0.9800000000000004,0.039104650952160425,3.3494101771668983,-0.043617594270414,-5.249494066866414,-0.006899885942950712,-0.2684807978256572,-0.01881495128077043,-1.271537072331983,0.001023500102437,0.5308645167624457,0.23662764417976517,1.535435626207348,-0.011027116919085977,-1.5730972962384047,-0.001023500102437,-0.5308645167624457,0.0254444785699539,2.5936644646193776,0.0456809356530856,4.293175171953831,3.2252005098076273,4.221524648715109
P2L40002,1,control,1103,11.03,1,-0.6876757472890302,-0.0124530128427373,0.3750102518963342,-0.4888978336041245,-0.0013783538573216,-0.2380717962702899,-0.396342197911964,0.0013783538573216,0.0408805208356275,0.088131539487472,3.4555024009520547,P2L40002.mp4,100.0,100.0,1,-0.9700000000000006,0.03770423283674029,3.2294608981459603,-0.0421973331198583,-5.078561840824314,-0.010671810633813505,-0.415249796431461,-0.018253150442340493,-1.233569894917022,0.0024979199700527997,1.2956101075671032,0.2549806598826075,1.6545251529453096,-0.010833235627897508,-1.5454387398634468,-0.0024979199700527997,-1.2956101075671032,0.023347870428124803,2.3799482346426655,0.041998756257541604,3.9471174361911086,2.9764083846553877,3.8958760307322726
P2L40002,1,control,1104,11.04,1,-0.689149191851147,-0.0085928956054394,0.3683235684901412,-0.4842638271345852,-0.0003292518631969,-0.1833859180807128,-0.3940019715303906,0.0003292518631969,0.0372435275604895,0.0818258608913411,3.2236939737661414,P2L40002.mp4,100.0,100.0,1,-0.9600000000000009,0.03623078827462356,3.103256723151979,-0.0383372158825604,-4.613986412638697,-0.0173584940400065,-0.6754346908696649,-0.013619143972801229,-0.9203981555106286,0.0035470219641775,1.8397537005373914,0.3096665380721846,2.0093723049497596,-0.008493009246324124,-1.2115886664079798,-0.0035470219641775,-1.8397537005373914,0.019710877152986802,2.0092139635570634,0.0356930776614107,3.3544986028813466,2.7445999574694744,3.592457689401431
P2L40002,1,control,1105,11.05,1,-0.690945919676289,-0.0068444192381808,0.3653935310698812,-0.4842861827370132,-0.0019386987382007,-0.1628192703779922,-0.394025507217161,0.0019386987382007,0.0351070761843554,0.0804165566042184,2.9644194787167786,P2L40002.mp4,100.0,100.0,1,-0.9499999999999993,0.034434060449481496,2.9493625362305305,-0.0365887395153018,-4.40355260789752,-0.02028853146026649,-0.7894450949190426,-0.013641499575229199,-0.9219089740526109,0.0019375750891736999,1.0049728973705327,0.3302331857749052,2.1428257047157753,-0.008516544933094505,-1.2149462008836975,-0.0019375750891736999,-1.0049728973705327,0.0175744257768527,1.791436342395294,0.034283773374288,3.222049692001944,2.4853254624201115,3.2530885034219414
P2L40002,1,control,1106,11.06,1,-0.6943033766829105,-0.0012911897415259,0.3571978577670608,-0.4753242018387003,-0.0025411397702189,-0.030480925635066,-0.3903062560877122,0.0025411397702189,0.0206730800764236,0.0660748368217166,1.508062306527615,P2L40002.mp4,100.0,100.0,1,-0.9399999999999995,0.031076603442860007,2.661788030549972,-0.031035510018646902,-3.735206593353313,-0.028484204763086884,-1.1083461499875955,-0.004679518676916294,-0.31624750920563277,0.0013351340571555,0.692501441257614,0.4625715305178314,3.0015462060162523,-0.004797293803645686,-0.6843683591233573,-0.0013351340571555,-0.692501441257614,0.0031404296689209014,0.32011742011230754,0.019942053591786198,1.8741894870151643,1.028968290230948,1.3468356422327628
P2L40002,1,control,1107,11.07,1,-0.6906892318079257,0.0012434077860967,0.355918673985854,-0.4758522412201373,-0.0042074232272101,-0.0239377742671321,-0.3884326884139888,0.0042074232272101,0.0229732173874943,0.0634432719110024,1.2753434054621982,P2L40002.mp4,100.0,100.0,1,-0.9299999999999997,0.0346907483178448,2.9713484877150003,-0.0285009124910243,-3.4301610055416485,-0.029763388544293723,-1.158120346979203,-0.005207558058353323,-0.3519330466874464,-0.0003311493998356999,-0.17175910945331205,0.4691146818857653,3.0440035771861256,-0.0029237261299223105,-0.41709049642538765,0.0003311493998356999,0.17175910945331205,0.005440566979991603,0.5545802483077314,0.017310488681071996,1.626870359756877,0.7962493891655311,1.04222556478733
P2L40002,1,control,1108,11.08,1,-0.6873752311290775,0.002129874398049,0.3544043682393686,-0.4732452102079827,-0.0047913411912681,-0.0216710374108299,-0.3861635223130037,0.0047913411912681,0.0239770621227815,0.0634260606217442,1.3321524175802522,P2L40002.mp4,100.0,100.0,1,-0.9199999999999999,0.03800474899669304,3.2552008513239143,-0.027614445879072,-3.3234723791339498,-0.03127769429077909,-1.2170433521317352,-0.0026005270461987307,-0.1757467504166863,-0.0009150673638936998,-0.47462310241284544,0.4713814187420675,3.058712038390936,-0.0006545600289372122,-0.09337768151933314,0.0009150673638936998,0.47462310241284544,0.006444411715278802,0.6569064331714353,0.017293277391813806,1.6252528123344308,0.8530584012835851,1.116583932335717
P2L40002,1,control,1109,11.09,1,-0.687865691417459,0.0086133079147601,0.3510114506139222,-0.4806251320649432,-0.0048747707022545,-0.035502660169944,-0.3866258385225474,0.0048747707022545,0.0143755364347928,0.0583288246449336,0.7790795391045189,P2L40002.mp4,100.0,100.0,1,-0.9100000000000001,0.03751428870831153,3.2131917132443815,-0.021131012362360903,-2.543173824200037,-0.0346706119162255,-1.3490648432938093,-0.00998044890315919,-0.6744907594765952,-0.0009984968748801,-0.5178959530242587,0.45754979598295337,2.968961044054576,-0.0011168762384808906,-0.15933040375641908,0.0009984968748801,0.5178959530242587,-0.0031571139727098983,-0.32181812251559966,0.012196041415003203,1.1462055549091121,0.2999855228078519,0.3926566038111447
